#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
VFDB|VFG000871 Type 1 fimbriae Regulatory protein fimB [Escherichia coli CFT073]	   37933	    2402	     603	   98.18	  100.00	   98.18	  100.00	   67.06	31297.89	1.0e-26
VFDB|VFG000872 Type 1 fimbriae Regulatory protein fimE [Escherichia coli CFT073]	   44652	    2377	     597	   98.66	  100.00	   98.66	  100.00	   78.12	38000.02	1.0e-26
VFDB|VFG000873 Type-1 fimbrial protein, A chain precursor [Escherichia coli CFT073]	   38355	    2414	     606	   92.41	  100.00	   92.41	  100.00	   78.69	31683.75	1.0e-26
VFDB|VFG000874 Fimbrin-like protein fimI precursor [Escherichia coli CFT073]	   50812	    2149	     540	   98.33	  100.00	   98.33	  100.00	   99.20	44711.86	1.0e-26
VFDB|VFG000875 Chaperone protein fimC precursor [Escherichia coli CFT073]	   54789	    2889	     726	   98.48	  100.00	   98.48	  100.00	   78.92	46699.27	1.0e-26
VFDB|VFG000876 Outer membrane usher protein fimD precursor [Escherichia coli CFT073]	  229353	   10385	    2637	   98.26	  100.00	   98.26	  100.00	   91.97	199995.96	1.0e-26
VFDB|VFG000877 FimF protein precursor [Escherichia coli CFT073]	   45591	    2126	     534	   97.38	  100.00	   97.38	  100.00	   93.22	39590.48	1.0e-26
VFDB|VFG000878 FimG protein precursor [Escherichia coli CFT073]	   52936	    2006	     504	   98.02	  100.00	   98.02	  100.00	  110.60	47210.63	1.0e-26
VFDB|VFG000879 FimH protein precursor [Escherichia coli CFT073]	   80072	    3624	     912	   97.26	  100.00	   97.26	  100.00	   95.84	69826.85	1.0e-26
VFDB|VFG000880 regulatory protein PapI [Escherichia coli CFT073]	   15202	     933	     234	   98.72	  100.00	   98.72	  100.00	   67.69	12617.38	1.0e-26
VFDB|VFG000881 (papB) regulatory protein PapB [Escherichia coli CFT073]	   22908	    1256	     315	   98.73	  100.00	   98.73	  100.00	   75.49	19400.79	1.0e-26
VFDB|VFG000883 P pilus termination subunit PapH [Escherichia coli CFT073]	   43631	    2341	     588	   90.14	   93.37	   96.54	  107.10	   77.63	37082.51	1.0e-26
VFDB|VFG000884 usher protein PapC [Escherichia coli CFT073]	  222357	    9940	    2523	   99.29	  100.00	   99.29	  100.00	   90.09	194236.45	1.0e-26
VFDB|VFG000885 chaperone protein PapD [Escherichia coli CFT073]	   53652	    2412	     606	   99.50	  100.00	   99.50	  100.00	   89.99	46830.87	1.0e-26
VFDB|VFG000886 P pilus assembly protein PapJ [Escherichia coli CFT073]	   48242	    2317	     582	   98.11	  100.00	   98.11	  100.00	   87.88	41714.88	1.0e-26
VFDB|VFG000887 P pilus minor subunit PapK [Escherichia coli CFT073]	   55156	    2149	     540	   99.44	  100.00	   99.44	  100.00	  104.16	49030.99	1.0e-26
VFDB|VFG000888 P pilus minor subunit PapE [Escherichia coli CFT073]	   29633	    2152	     540	   94.63	  100.00	   94.63	  100.00	   66.11	23758.36	1.0e-26
