#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
VFDB|VFG002165 endocarditis specific antigen [Enterococcus faecalis V583]	    3468	     711	     927	   99.89	  100.00	   99.89	  100.00	    3.78	 1818.12	1.0e-26
VFDB|VFG002166 collagen adhesin protein [Enterococcus faecalis V583]	    6107	    1553	    2025	   90.86	   93.23	   97.46	  107.26	    3.23	 2707.17	1.0e-26
VFDB|VFG002171 aggregation substance [Enterococcus faecalis V583]	   16786	    2996	    3918	   99.46	   99.77	   99.69	  100.23	    4.38	 9612.89	1.0e-26
VFDB|VFG002172 aggregation substance [Enterococcus faecalis V583]	   28950	    2984	    3918	   99.03	  100.15	   98.88	   99.85	    7.67	21113.04	1.0e-26
VFDB|VFG002174 coccolysin [Enterococcus faecalis V583]	    4474	    1176	    1533	   98.76	   99.80	   98.95	  100.20	    3.01	 1924.66	1.0e-26
VFDB|VFG002175 cytolysin regulator R1 [Enterococcus faecalis str. MMH594]	     450	     218	     285	   98.60	   98.60	  100.00	  101.42	    1.58	   79.84	1.0e-18
VFDB|VFG002176 ABC-type transporter [Enterococcus faecalis str. MMH594]	    5719	    1645	    2145	   86.62	   86.85	   99.73	  115.14	    2.70	 2253.20	1.0e-26
VFDB|VFG002177 cytolysin activator [Enterococcus faecalis str. MMH594]	    3783	     950	    1239	   93.06	   93.22	   99.83	  107.27	    3.08	 1694.42	1.0e-26
VFDB|VFG002178 cytolysin immunity protein [Enterococcus faecalis str. MMH594]	    1341	     755	     984	   71.14	   72.66	   97.90	  137.62	    1.47	  163.39	1.0e-26
VFDB|VFG002179 Enterococcal surface protein; Esp [Enterococcus faecalis str. MMH594]	  921387	    3027	    5622	   80.47	   87.19	   92.29	  114.69	  201.65	912343.21	1.0e-26
VFDB|VFG002180 ABC transporter, permease protein [Enterococcus faecalis V583]	     819	     624	     813	   73.68	   73.68	  100.00	  135.73	    1.01	   26.22	3.1e-07
VFDB|VFG002189 phosphatidate cytidylyltransferase [Enterococcus faecalis V583]	    2012	     614	     801	   98.63	   99.88	   98.75	  100.12	    2.61	  742.91	1.0e-26
VFDB|VFG002190 undecaprenyl diphosphate synthase [Enterococcus faecalis V583]	    2987	     626	     816	   97.30	   99.14	   98.15	  100.87	    4.30	 1542.30	1.0e-26
VFDB|VFG002191 serine proteinase, V8 family [Enterococcus faecalis V583]	    2960	     656	     855	   95.91	   97.31	   98.56	  102.76	    3.62	 1467.59	1.0e-26
VFDB|VFG002192 histidine kinase, putative [Enterococcus faecalis V583]	    3063	    1031	    1344	   78.57	   79.09	   99.34	  126.43	    2.34	 1007.70	1.0e-26
VFDB|VFG002196 polysaccharide lyase, family 8 [Enterococcus faecalis V583]	   16901	    3149	    4119	   96.82	   98.03	   98.76	  102.01	    4.31	 9430.83	1.0e-26
VFDB|VFG002197 sugar-binding transcriptional regulator, LacI family [Enterococcus faecalis V583]	    3491	     775	    1011	   98.91	  100.00	   98.91	  100.00	    3.57	 1727.66	1.0e-26
VFDB|VFG042976 endocarditis and biofilm-associated pilus tip protein EbpA [Enterococcus faecalis V583]	   13136	    2535	    3312	   97.77	   98.25	   99.51	  101.78	    4.03	 7170.76	1.0e-26
VFDB|VFG042977 endocarditis and biofilm-associated pilus minor subunit EbpB [Enterococcus faecalis V583]	    3036	    1098	    1431	   86.30	   86.58	   99.68	  115.50	    2.14	  907.93	1.0e-26
VFDB|VFG042978 endocarditis and biofilm-associated pilus major subunit EbpC [Enterococcus faecalis V583]	    5113	    1440	    1878	   94.04	   95.37	   98.60	  104.86	    2.97	 2057.54	1.0e-26
VFDB|VFG042979 sortase [Enterococcus faecalis V583]	    2325	     656	     855	   98.83	  100.35	   98.48	   99.65	    2.88	  933.86	1.0e-26
VFDB|VFG043508 Enterococcus faecalis surface protein Fss1, fibrinogen binding protein [Enterococcus faecalis V583]	   29394	    4544	    5964	   98.96	   99.85	   99.11	  100.15	    5.09	18195.37	1.0e-26
VFDB|VFG043509 Enterococcus faecalis surface protein Fss2, fibrinogen binding protein [Enterococcus faecalis V583]	   17955	    3789	    4956	   93.48	   94.63	   98.78	  105.67	    3.76	 9228.43	1.0e-26
VFDB|VFG043510 Enterococcus faecalis surface protein Fss3, fibrinogen binding protein [Enterococcus faecalis V583]	  223704	    2300	    3228	   88.97	   95.91	   92.76	  104.26	   92.45	216895.03	1.0e-26
VFDB|VFG043511 cell wall anchored protein SgrA [Enterococcus faecium DO]	  127786	     717	     975	  100.00	  100.00	  100.00	  100.00	  131.26	125648.16	1.0e-26
VFDB|VFG043518 collagen adhesin precursor Acm [Enterococcus faecium str. TX2555]	  624487	    1326	    2166	  100.00	  100.00	  100.00	  100.00	  288.88	620519.13	1.0e-26
VFDB|VFG043519 collagen adhesin protein Scm [Enterococcus faecium DO]	  355147	    1347	    1983	   96.77	   98.34	   98.41	  101.69	  182.18	351123.88	1.0e-26
VFDB|VFG045470 cytolysin regulator R2 [Enterococcus faecalis str. MMH594]	     291	     154	     201	   94.53	   94.53	  100.00	  105.79	    1.45	   41.90	6.1e-10
VFDB|VFG045472 CylL; cytolysin subunit [Enterococcus faecalis str. MMH594]	     420	     158	     207	   93.72	   93.72	  100.00	  106.70	    2.03	  117.66	1.0e-26
VFDB|VFG045473 CylS; cytolysin subunit [Enterococcus faecalis str. MMH594]	     909	     147	     192	  100.00	  100.00	  100.00	  100.00	    4.77	  548.98	1.0e-26
VFDB|VFG045474 CylM; cytolysin subunit modifier [Enterococcus faecalis str. MMH594]	    8520	    2285	    2982	   90.11	   90.41	   99.67	  110.61	    2.88	 3596.50	1.0e-26
VFDB|VFG045632 Collagen binding MSCRAMM, EcbA [Enterococcus faecium DO]	  340858	    2206	    3228	   84.73	   94.98	   89.20	  105.28	  143.83	334295.93	1.0e-26
VFDB|VFG000871 Type 1 fimbriae Regulatory protein fimB [Escherichia coli CFT073]	    1360	     463	     603	   74.46	   75.95	   98.03	  131.66	    2.36	  441.30	1.0e-26
VFDB|VFG000872 Type 1 fimbriae Regulatory protein fimE [Escherichia coli CFT073]	     833	     458	     597	   81.74	   82.58	   98.99	  121.10	    1.44	  108.58	1.0e-24
