#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
VFDB|VFG002274 phospholipase C [Clostridium perfringens str. 13]	    2548	     332	    1197	   93.07	   93.98	   99.02	  106.40	    2.22	 1704.23	1.0e-26
VFDB|VFG001443 outer membrane protein A [Escherichia coli O18:K1:H7 str. RS218]	   13231	     286	    1041	   92.22	  100.19	   92.04	   99.81	   17.52	12396.38	1.0e-26
VFDB|VFG002412 E. coli common pilus chaperone EcpB [Escherichia coli O157:H7 str. EDL933]	    3013	     185	     669	   85.20	   96.86	   87.96	  103.24	    6.64	 2499.08	1.0e-26
VFDB|VFG002413 regulator protein EcpR [Escherichia coli O157:H7 str. EDL933]	    1429	     164	     591	   73.27	   83.93	   87.30	  119.15	    3.76	 1003.96	1.0e-26
VFDB|VFG002414 E. coli common pilus structural subunit EcpA [Escherichia coli O157:H7 str. EDL933]	    2262	     163	     588	   80.95	   89.63	   90.32	  111.57	    5.44	 1816.07	1.0e-26
VFDB|VFG002415 E. coli common pilus usher EcpC [Escherichia coli O157:H7 str. EDL933]	    7569	     698	    2526	   76.21	   85.63	   89.00	  116.78	    4.44	 5709.49	1.0e-26
VFDB|VFG002416 polymerized tip adhesin of ECP fibers [Escherichia coli O157:H7 str. EDL933]	    9380	     453	    1644	   85.04	   94.71	   89.79	  105.59	    7.86	 8102.42	1.0e-26
VFDB|VFG043623 type 3 fimbrial minor pilin subunit MrkF [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   10905	     175	     636	   99.84	  100.00	   99.84	  100.00	   17.35	10390.30	1.0e-26
VFDB|VFG043624 fimbrial adhesin protein precursor MrkD [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   16471	     273	     996	  100.00	  100.00	  100.00	  100.00	   16.86	15669.50	1.0e-26
VFDB|VFG043625 fimbrial biogenesis outer membrane usher protein mrkC precursor [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   48708	     662	    2487	   99.68	  100.00	   99.68	  100.00	   20.07	46757.09	1.0e-26
VFDB|VFG043626 fimbrial chaperone protein mrkB precursor [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   12668	     193	     702	   99.72	  100.00	   99.72	  100.00	   18.46	12100.17	1.0e-26
VFDB|VFG043627 type 3 fimbrial major pilin subunit MrkA [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   11607	     167	     609	   99.51	  100.00	   99.51	  100.00	   19.80	11113.41	1.0e-26
VFDB|VFG044322 siderophore esterase IroE [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   10247	     258	     936	   99.15	  100.00	   99.15	  100.00	   11.39	 9498.04	1.0e-26
VFDB|VFG044326 yersiniabactin ABC transporter ATP-binding/permease protein YbtP [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    7557	     498	    1803	   93.62	   93.84	   99.76	  106.56	    4.27	 6184.87	1.0e-26
VFDB|VFG044333 yersiniabactin receptor FyuA [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    7800	     558	    2022	   92.58	   92.83	   99.73	  107.73	    3.93	 6272.61	1.0e-26
VFDB|VFG048229 tyrosine recombinase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    8664	     167	     606	   99.67	  100.00	   99.67	  100.00	   14.65	 8174.68	1.0e-26
VFDB|VFG048237 tyrosine recombinase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    8178	     168	     609	   98.85	  100.00	   98.85	  100.00	   13.90	 7686.86	1.0e-26
VFDB|VFG048247 type 1 major fimbrial subunit precursor [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    8930	     151	     549	   99.45	  100.00	   99.45	  100.00	   17.54	 8485.45	1.0e-26
VFDB|VFG048257 type 1 pilus biosynthesis fimbrial protein [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    6420	     175	     636	   99.53	  100.00	   99.53	  100.00	   10.38	 5910.85	1.0e-26
VFDB|VFG048267 periplasmic chaperone [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    9249	     200	     726	   99.59	  100.00	   99.59	  100.00	   13.09	 8664.89	1.0e-26
VFDB|VFG048277 outer membrane usher protein  [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   34104	     714	    2646	   99.66	  100.00	   99.66	  100.00	   13.24	32020.08	1.0e-26
VFDB|VFG048287 type 1 fimbrial minor component [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    7316	     146	     531	   99.06	  100.00	   99.06	  100.00	   14.28	 6887.15	1.0e-26
VFDB|VFG048297 type 1 fimbrial minor component [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    6048	     138	     501	   99.40	  100.00	   99.40	  100.00	   12.49	 5644.44	1.0e-26
VFDB|VFG048307 type 1 fimbrial adhesin precursor [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   13126	     250	     909	   99.23	  100.00	   99.23	  100.00	   15.16	12394.67	1.0e-26
VFDB|VFG048317 transcriptional regulator [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   12186	     341	    1242	   99.44	  100.00	   99.44	  100.00	   10.08	11197.59	1.0e-26
VFDB|VFG048327 transcriptional activator [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    8739	     196	     711	  100.00	  100.00	  100.00	  100.00	   12.54	 8167.30	1.0e-26
VFDB|VFG048338 LuxR family regulatory protein [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    7133	     161	     585	   99.49	  100.00	   99.49	  100.00	   12.61	 6662.07	1.0e-26
VFDB|VFG048348 phosphodiesterase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   14727	     196	     717	  100.00	  100.00	  100.00	  100.00	   20.73	14146.68	1.0e-26
VFDB|VFG048409 2,3-dihydroxybenzoate-2,3-dehydrogenase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   11894	     216	     786	   98.60	  100.00	   98.60	  100.00	   16.78	11260.23	1.0e-26
VFDB|VFG048419 2,3-dihydro-2,3-dihydroxybenzoate synthetase, isochroismatase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   11258	     234	     852	   99.06	  100.00	   99.06	  100.00	   14.76	10573.01	1.0e-26
VFDB|VFG048429 enterobactin synthase subunit E [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   17750	     440	    1608	   99.63	  100.00	   99.63	  100.00	   11.44	16471.25	1.0e-26
VFDB|VFG048439 isochorismate synthase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   13554	     326	    1188	   99.33	  100.00	   99.33	  100.00	   12.04	12604.84	1.0e-26
VFDB|VFG048449 iron-enterobactin transporter periplasmic binding protein [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   12209	     264	     960	   99.58	  100.00	   99.58	  100.00	   13.51	11438.63	1.0e-26
VFDB|VFG048459 enterobactin exporter EntS [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   17478	     340	    1242	   99.76	  100.00	   99.76	  100.00	   15.03	16483.18	1.0e-26
VFDB|VFG048468 iron-enterobactin transporter membrane protein [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   12338	     277	    1008	   99.80	  100.00	   99.80	  100.00	   13.03	11530.09	1.0e-26
VFDB|VFG048478 iron-enterobactin transporter permease [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   11345	     273	     993	   99.19	  100.00	   99.19	  100.00	   12.72	10550.09	1.0e-26
