#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  881972	    8388	    1486	   83.04	   96.10	   86.41	  104.06	  908.72	857121.18	1.0e-26
CARD|AAC75136.1 mdtB [Escherichia coli str. K-12 substr. MG1655]	    7483	   18693	    3123	   93.12	   94.08	   98.98	  106.30	    2.55	 4800.90	1.0e-26
CARD|AGK40892.1 TEM-207 [Escherichia coli]	     827	    5151	     861	   74.33	   74.56	   99.69	  134.11	    0.97	 3127.98	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	 1046856	    8534	    1529	   85.81	   97.12	   88.35	  102.96	  928.52	1021527.49	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	  105368	   17271	    2904	   99.24	  100.10	   99.14	   99.90	   41.29	63283.07	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 2021167	   15243	    2926	   83.80	   94.26	   88.91	  106.09	  952.79	1975891.59	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	  211181	    8878	    1504	   84.31	   95.94	   87.87	  104.23	  216.66	185977.19	1.0e-26
CARD|NP_414996.1 Escherichia coli acrA [Escherichia coli str. K-12 substr. MG1655]	    3790	    7143	    1194	   98.49	   98.83	   99.66	  101.19	    3.24	 1028.46	1.0e-26
CARD|CAA52904.1 catS [Streptococcus pyogenes]	    3357	    2942	     492	   98.58	  100.00	   98.58	  100.00	    7.18	   27.24	1.8e-07
CARD|AET10444.1 tetA(46) [Streptococcus australis]	   35710	   10300	    1725	   94.90	  100.00	   94.90	  100.00	   24.76	14031.83	1.0e-26
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	    5063	   10339	    1728	   96.64	   97.57	   99.05	  102.49	    3.14	 1807.47	1.0e-26
CARD|AAC76539.1 mdtF [Escherichia coli str. K-12 substr. MG1655]	    8807	   18637	    3114	   98.43	   98.75	   99.67	  101.27	    2.90	 3521.37	1.0e-26
