#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
VFDB|VFG002164 aggregation substance PrgB/Asc10 [Enterococcus faecalis V583]	  206290	   64501	    3918	   91.04	   93.34	   97.54	  107.14	   56.02	74241.80	1.0e-26
VFDB|VFG002165 endocarditis specific antigen [Enterococcus faecalis V583]	   44258	   15287	     927	   99.89	  100.00	   99.89	  100.00	   48.02	14095.33	1.0e-26
VFDB|VFG002166 collagen adhesin protein [Enterococcus faecalis V583]	   82215	   33384	    2025	  100.00	  100.00	  100.00	  100.00	   40.74	20626.79	1.0e-26
VFDB|VFG002171 aggregation substance [Enterococcus faecalis V583]	  479427	   64233	    3918	   98.98	  100.00	   98.98	  100.00	  128.65	317083.20	1.0e-26
VFDB|VFG002172 aggregation substance [Enterococcus faecalis V583]	  138682	   64567	    3918	   87.42	   89.71	   97.44	  111.47	   37.93	27025.62	1.0e-26
VFDB|VFG002173 aggregation substance Asa1 [Enterococcus faecalis V583]	  315905	   63949	    3891	   90.44	   92.52	   97.75	  108.08	   85.87	167120.49	1.0e-26
VFDB|VFG002174 coccolysin [Enterococcus faecalis V583]	   60481	   25278	    1533	  100.00	  100.00	  100.00	  100.00	   39.55	14450.06	1.0e-26
VFDB|VFG002175 cytolysin regulator R1 [Enterococcus faecalis str. MMH594]	   14171	    4701	     285	  100.00	  100.00	  100.00	  100.00	   49.92	 4751.65	1.0e-26
VFDB|VFG002176 ABC-type transporter [Enterococcus faecalis str. MMH594]	  143898	   35330	    2145	   99.77	  100.00	   99.77	  100.00	   67.81	65764.59	1.0e-26
VFDB|VFG002177 cytolysin activator [Enterococcus faecalis str. MMH594]	   91167	   20419	    1239	   99.84	  100.00	   99.84	  100.00	   74.14	44855.09	1.0e-26
VFDB|VFG002178 cytolysin immunity protein [Enterococcus faecalis str. MMH594]	   47360	   16226	     984	   97.46	  100.00	   97.46	  100.00	   53.04	15243.56	1.0e-26
VFDB|VFG002180 ABC transporter, permease protein [Enterococcus faecalis V583]	   34740	   13408	     813	  100.00	  100.00	  100.00	  100.00	   42.84	 9450.35	1.0e-26
VFDB|VFG002181 ABC transporter, ATP-binding protein [Enterococcus faecalis V583]	   59766	   22161	    1344	  100.00	  100.00	  100.00	  100.00	   44.55	17260.90	1.0e-26
VFDB|VFG002182 UDP-galactopyranose mutase [Enterococcus faecalis V583]	   58344	   18796	    1140	  100.00	  100.00	  100.00	  100.00	   51.30	20274.44	1.0e-26
VFDB|VFG002183 lipoprotein [Enterococcus faecalis V583]	   20097	    6581	     399	  100.00	  100.00	  100.00	  100.00	   50.49	 6847.09	1.0e-26
VFDB|VFG002184 MurB family protein [Enterococcus faecalis V583]	  116147	   40440	    2454	  100.00	  100.00	  100.00	  100.00	   47.48	36602.63	1.0e-26
VFDB|VFG002185 CpsF protein [Enterococcus faecalis V583]	   38681	   14051	     852	  100.00	  100.00	  100.00	  100.00	   45.54	11503.84	1.0e-26
VFDB|VFG002186 glycosyl transferase, group 2 family protein [Enterococcus faecalis V583]	  112709	   41382	    2511	  100.00	  100.00	  100.00	  100.00	   44.99	33016.07	1.0e-26
VFDB|VFG002187 glycosyl transferase, group 2 family protein [Enterococcus faecalis V583]	   61985	   24189	    1467	  100.00	  100.00	  100.00	  100.00	   42.35	16577.27	1.0e-26
VFDB|VFG002188 teichoic acid biosynthesis protein, putative [Enterococcus faecalis V583]	   53450	   19292	    1170	  100.00	  100.00	  100.00	  100.00	   45.80	16038.70	1.0e-26
VFDB|VFG002189 phosphatidate cytidylyltransferase [Enterococcus faecalis V583]	   36838	   13210	     801	  100.00	  100.00	  100.00	  100.00	   46.22	11154.50	1.0e-26
VFDB|VFG002190 undecaprenyl diphosphate synthase [Enterococcus faecalis V583]	   40584	   13457	     816	  100.00	  100.00	  100.00	  100.00	   50.56	13616.90	1.0e-26
VFDB|VFG002191 serine proteinase, V8 family [Enterococcus faecalis V583]	   39645	   14100	     855	  100.00	  100.00	  100.00	  100.00	   46.49	12140.89	1.0e-26
VFDB|VFG002192 histidine kinase, putative [Enterococcus faecalis V583]	   50859	   22164	    1344	  100.00	  100.00	  100.00	  100.00	   37.94	11275.92	1.0e-26
VFDB|VFG002193 agrBfs protein [Enterococcus faecalis V583]	   26248	   12024	     729	  100.00	  100.00	  100.00	  100.00	   36.10	 5285.87	1.0e-26
VFDB|VFG002194 response regulator [Enterococcus faecalis V583]	   27148	   12073	     732	  100.00	  100.00	  100.00	  100.00	   37.19	 5793.35	1.0e-26
VFDB|VFG002195 polysaccharide lyase, family 8 [Enterococcus faecalis V583]	  150111	   49666	    3015	  100.00	  100.00	  100.00	  100.00	   49.94	50501.62	1.0e-26
VFDB|VFG002196 polysaccharide lyase, family 8 [Enterococcus faecalis V583]	  242622	   67776	    4119	   97.48	   97.48	  100.00	  102.59	   59.05	98489.66	1.0e-26
VFDB|VFG002197 sugar-binding transcriptional regulator, LacI family [Enterococcus faecalis V583]	   39718	   16673	    1011	  100.00	  100.00	  100.00	  100.00	   39.47	 9416.77	1.0e-26
VFDB|VFG042976 endocarditis and biofilm-associated pilus tip protein EbpA [Enterococcus faecalis V583]	  148032	   54564	    3312	   99.94	  100.00	   99.94	  100.00	   44.88	43120.66	1.0e-26
