#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
VFDB|VFG043511 cell wall anchored protein SgrA [Enterococcus faecium DO]	    2396	     646	     975	   81.54	   81.54	  100.00	  122.64	    2.54	 1006.50	1.0e-26
VFDB|VFG043518 collagen adhesin precursor Acm [Enterococcus faecium str. TX2555]	   16555	    1428	    2166	   99.72	  100.00	   99.72	  100.00	    7.85	12724.02	1.0e-26
VFDB|VFG043519 collagen adhesin protein Scm [Enterococcus faecium DO]	    7402	    1312	    1983	   79.78	   80.08	   99.62	  124.87	    4.04	 4256.06	1.0e-26
VFDB|VFG000871 Type 1 fimbriae Regulatory protein fimB [Escherichia coli CFT073]	   22504	     396	     603	   98.18	  100.00	   98.18	  100.00	   39.52	21341.79	1.0e-26
VFDB|VFG000872 Type 1 fimbriae Regulatory protein fimE [Escherichia coli CFT073]	   22375	     392	     597	   99.16	  100.00	   99.16	  100.00	   38.50	21224.19	1.0e-26
VFDB|VFG000873 Type-1 fimbrial protein, A chain precursor [Escherichia coli CFT073]	   11536	     400	     606	   82.18	   89.11	   92.22	  112.22	   22.23	10389.09	1.0e-26
VFDB|VFG000874 Fimbrin-like protein fimI precursor [Escherichia coli CFT073]	   18125	     355	     540	   98.33	  100.00	   98.33	  100.00	   35.27	17085.25	1.0e-26
VFDB|VFG000875 Chaperone protein fimC precursor [Escherichia coli CFT073]	   26641	     476	     726	   98.90	  100.00	   98.90	  100.00	   38.09	25244.38	1.0e-26
VFDB|VFG000876 Outer membrane usher protein fimD precursor [Escherichia coli CFT073]	   97479	    1685	    2637	   98.71	  100.00	   98.71	  100.00	   38.55	92536.72	1.0e-26
VFDB|VFG000877 FimF protein precursor [Escherichia coli CFT073]	   18465	     351	     534	   97.38	  100.00	   97.38	  100.00	   37.55	17436.15	1.0e-26
VFDB|VFG000878 FimG protein precursor [Escherichia coli CFT073]	   17535	     332	     504	   98.61	  100.00	   98.61	  100.00	   36.48	16563.48	1.0e-26
VFDB|VFG000879 FimH protein precursor [Escherichia coli CFT073]	   31125	     597	     912	   97.48	  100.00	   97.48	  100.00	   36.78	29376.52	1.0e-26
VFDB|VFG000916 heme oxygenase ChuS [Escherichia coli CFT073]	   17565	     678	    1029	   82.60	   84.65	   97.59	  118.14	   17.94	15631.64	1.0e-26
