#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
VFDB|VFG043510 Enterococcus faecalis surface protein Fss3, fibrinogen binding protein [Enterococcus faecalis V583]	 2753394	   19245	    3228	   88.48	   97.09	   91.13	  103.00	 1076.85	2696191.98	1.0e-26
VFDB|VFG043511 cell wall anchored protein SgrA [Enterococcus faecium DO]	  984620	    6240	     975	  100.00	  100.00	  100.00	  100.00	 1013.51	966054.48	1.0e-26
VFDB|VFG043518 collagen adhesin precursor Acm [Enterococcus faecium str. TX2555]	 3671838	   12412	    2166	  100.00	  100.00	  100.00	  100.00	 1701.32	3634766.95	1.0e-26
VFDB|VFG043519 collagen adhesin protein Scm [Enterococcus faecium DO]	 2635922	   11877	    1983	   98.99	   98.99	  100.00	  101.02	 1334.82	2600503.22	1.0e-26
VFDB|VFG045632 Collagen binding MSCRAMM, EcbA [Enterococcus faecium DO]	 7207478	   15648	    3228	   99.29	  100.00	   99.29	  100.00	 2416.86	7160668.37	1.0e-26
VFDB|VFG001443 outer membrane protein A [Escherichia coli O18:K1:H7 str. RS218]	   11074	    6916	    1041	   79.44	   90.30	   87.98	  110.74	   15.20	  960.57	1.0e-26
VFDB|VFG002412 E. coli common pilus chaperone EcpB [Escherichia coli O157:H7 str. EDL933]	   12851	    4444	     669	   87.59	  100.00	   87.59	  100.00	   29.60	 4086.06	1.0e-26
VFDB|VFG002413 regulator protein EcpR [Escherichia coli O157:H7 str. EDL933]	    6336	    3927	     591	   77.50	   89.34	   86.74	  111.93	   17.53	  565.38	1.0e-26
VFDB|VFG002414 E. coli common pilus structural subunit EcpA [Escherichia coli O157:H7 str. EDL933]	   10628	    3906	     588	   89.63	  100.00	   89.63	  100.00	   25.73	 3108.28	1.0e-26
VFDB|VFG002415 E. coli common pilus usher EcpC [Escherichia coli O157:H7 str. EDL933]	   34057	   16775	    2526	   84.13	   96.00	   87.63	  104.16	   20.28	 5875.06	1.0e-26
VFDB|VFG002416 polymerized tip adhesin of ECP fibers [Escherichia coli O157:H7 str. EDL933]	   24861	   10919	    1644	   86.74	   97.57	   88.90	  102.49	   21.37	 5432.16	1.0e-26
VFDB|VFG002417 E. coli common pilus chaperone EcpE [Escherichia coli O157:H7 str. EDL933]	   10619	    5022	     756	   80.95	   93.78	   86.32	  106.63	   22.24	 2002.04	1.0e-26
VFDB|VFG043623 type 3 fimbrial minor pilin subunit MrkF [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   26074	    4223	     636	   99.69	  100.00	   99.69	  100.00	   41.84	15759.38	1.0e-26
VFDB|VFG043624 fimbrial adhesin protein precursor MrkD [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   40917	    6610	     996	   99.90	  100.00	   99.90	  100.00	   41.58	24763.47	1.0e-26
VFDB|VFG043625 fimbrial biogenesis outer membrane usher protein mrkC precursor [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	  115531	   16465	    2487	   99.60	  100.00	   99.60	  100.00	   47.40	74349.62	1.0e-26
VFDB|VFG043626 fimbrial chaperone protein mrkB precursor [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   35329	    4659	     702	  100.00	  100.00	  100.00	  100.00	   50.69	23521.65	1.0e-26
VFDB|VFG043627 type 3 fimbrial major pilin subunit MrkA [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   27928	    4043	     609	   99.51	  100.00	   99.51	  100.00	   46.75	17843.09	1.0e-26
VFDB|VFG044322 siderophore esterase IroE [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   80665	    6202	     936	   98.93	  100.00	   98.93	  100.00	   89.57	63828.29	1.0e-26
VFDB|VFG048229 tyrosine recombinase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   24180	    4024	     606	   99.34	  100.00	   99.34	  100.00	   40.83	14404.24	1.0e-26
VFDB|VFG048237 tyrosine recombinase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   21406	    4044	     609	   99.34	  100.00	   99.34	  100.00	   36.02	11843.49	1.0e-26
VFDB|VFG048247 type 1 major fimbrial subunit precursor [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   27332	    3645	     549	   99.82	  100.00	   99.82	  100.00	   50.33	18112.31	1.0e-26
VFDB|VFG048257 type 1 pilus biosynthesis fimbrial protein [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   22442	    4223	     636	   99.37	  100.00	   99.37	  100.00	   36.22	12447.03	1.0e-26
VFDB|VFG048267 periplasmic chaperone [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   32184	    4819	     726	   99.45	  100.00	   99.45	  100.00	   45.46	20235.99	1.0e-26
VFDB|VFG048277 outer membrane usher protein  [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	  123866	   17513	    2646	   99.55	  100.00	   99.55	  100.00	   47.83	80003.11	1.0e-26
VFDB|VFG048287 type 1 fimbrial minor component [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   24063	    3526	     531	   99.44	  100.00	   99.44	  100.00	   46.46	15287.47	1.0e-26
VFDB|VFG048297 type 1 fimbrial minor component [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   24558	    3326	     501	   99.60	  100.00	   99.60	  100.00	   49.69	16165.33	1.0e-26
VFDB|VFG048307 type 1 fimbrial adhesin precursor [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   39763	    6033	     909	   99.01	   99.67	   99.34	  100.33	   44.91	24842.84	1.0e-26
VFDB|VFG048317 transcriptional regulator [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   50039	    8240	    1242	   99.19	  100.00	   99.19	  100.00	   41.51	29977.71	1.0e-26
VFDB|VFG048327 transcriptional activator [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   22892	    4721	     711	   99.44	   99.86	   99.58	  100.14	   32.92	11956.32	1.0e-26
VFDB|VFG048338 LuxR family regulatory protein [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   29239	    3883	     585	   99.32	  100.00	   99.32	  100.00	   51.62	19408.92	1.0e-26
VFDB|VFG048348 phosphodiesterase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   25192	    4761	     717	   99.86	  100.00	   99.86	  100.00	   35.70	13935.71	1.0e-26
VFDB|VFG048409 2,3-dihydroxybenzoate-2,3-dehydrogenase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   35251	    5217	     786	   98.47	  100.00	   98.47	  100.00	   47.42	22289.27	1.0e-26
