#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  979603	   41731	    1486	   85.20	   97.85	   87.07	  102.20	  950.32	861227.75	1.0e-26
CARD|AAC75136.1 mdtB [Escherichia coli str. K-12 substr. MG1655]	  608497	   88206	    3123	   96.16	  100.00	   96.16	  100.00	  219.31	388547.90	1.0e-26
CARD|U00096_4166659_4168200 Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to paromomycin [Escherichia coli K-12]	 3922227	   41559	    1542	   98.90	  100.00	   98.90	  100.00	 2729.38	3799292.02	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  513977	   43214	    1529	   89.40	  100.00	   89.40	  100.00	  516.70	397740.50	1.0e-26
CARD|BAG75524.1 efmA [Enterococcus faecium]	   63478	   36594	    1287	  100.00	  100.00	  100.00	  100.00	   49.51	 7222.09	1.0e-26
CARD|AAA65958.1 vanYA [Enterococcus faecium]	  108296	   25912	     912	   99.89	  100.00	   99.89	  100.00	  119.90	50571.38	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	 5536967	   76502	    2904	   99.07	  100.00	   99.07	  100.00	 1980.31	5311629.10	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 7061638	   75365	    2926	   88.14	   98.70	   89.30	  101.32	 3202.54	6838725.80	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	  244810	   42663	    1504	   86.70	   98.54	   87.99	  101.48	  267.21	142146.78	1.0e-26
CARD|NP_414996.1 Escherichia coli acrA [Escherichia coli str. K-12 substr. MG1655]	  288267	   33845	    1194	   99.08	  100.00	   99.08	  100.00	  248.90	200955.58	1.0e-26
CARD|AAA65956.1 vanA [Enterococcus faecium]	  116808	   29319	    1032	   99.90	  100.00	   99.90	  100.00	  114.09	52380.30	1.0e-26
CARD|CAA52904.1 catS [Streptococcus pyogenes]	  138036	   13971	     492	   98.58	  100.00	   98.58	  100.00	  293.55	101259.19	1.0e-26
CARD|AET10444.1 tetA(46) [Streptococcus australis]	   82248	   49044	    1725	   94.90	  100.00	   94.90	  100.00	   56.64	 8397.27	1.0e-26
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	  414469	   48908	    1728	   99.42	  100.00	   99.42	  100.00	  244.42	288392.13	1.0e-26
CARD|AAC76539.1 mdtF [Escherichia coli str. K-12 substr. MG1655]	  823862	   87693	    3114	   97.30	  100.00	   97.30	  100.00	  287.67	594526.88	1.0e-26
CARD|NP_415434.1 msbA [Escherichia coli str. K-12 substr. MG1655]	  360598	   49539	    1749	   98.06	  100.00	   98.06	  100.00	  219.44	235914.32	1.0e-26
CARD|BAE78082.1 mdtP [Escherichia coli str. K-12 substr. W3110]	  416049	   41516	    1467	   97.61	  100.00	   97.61	  100.00	  305.89	306567.79	1.0e-26
CARD|AAA65959.1 vanZA [Enterococcus faecium]	   56679	   13815	     486	  100.00	  100.00	  100.00	  100.00	  117.34	26062.18	1.0e-26
CARD|NP_414995.1 acrB [Escherichia coli str. K-12 substr. MG1655]	  719169	   88835	    3150	   98.76	  100.00	   98.76	  100.00	  238.37	491730.48	1.0e-26
