#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
VFDB|VFG043510 Enterococcus faecalis surface protein Fss3, fibrinogen binding protein [Enterococcus faecalis V583]	   35292	     864	    3228	   76.95	   84.11	   91.49	  118.90	   13.82	32782.44	1.0e-26
VFDB|VFG043511 cell wall anchored protein SgrA [Enterococcus faecium DO]	   49075	     257	     975	   82.05	   84.92	   96.62	  117.75	   54.86	48307.95	1.0e-26
VFDB|VFG043518 collagen adhesin precursor Acm [Enterococcus faecium str. TX2555]	  206136	     487	    2166	   97.05	  100.00	   97.05	  100.00	  102.56	204679.37	1.0e-26
VFDB|VFG043519 collagen adhesin protein Scm [Enterococcus faecium DO]	  103297	     496	    1983	   93.14	   97.88	   95.16	  102.16	   61.22	101815.80	1.0e-26
VFDB|VFG045632 Collagen binding MSCRAMM, EcbA [Enterococcus faecium DO]	   25937	     871	    3228	   94.11	   98.36	   95.69	  101.67	    9.86	23435.53	1.0e-26
VFDB|VFG000916 heme oxygenase ChuS [Escherichia coli CFT073]	    5615	     282	    1029	   96.99	   98.93	   98.04	  101.08	    5.60	 4820.52	1.0e-26
VFDB|VFG000917 Outer membrane heme/hemoglobin receptor ChuA [Escherichia coli CFT073]	    9160	     533	    1947	   92.40	   93.53	   98.79	  106.92	    4.87	 7676.38	1.0e-26
VFDB|VFG000918 periplasmic heme-binding protein ChuT [Escherichia coli CFT073]	    6635	     272	     993	   99.40	  100.00	   99.40	  100.00	    6.83	 5859.78	1.0e-26
VFDB|VFG000919 Putative oxygen independent coproporphyrinogen III oxidase [Escherichia coli CFT073]	    7033	     367	    1338	   97.91	  100.00	   97.91	  100.00	    5.64	 6003.67	1.0e-26
VFDB|VFG000920 putative heme-binding protein ChuX [Escherichia coli CFT073]	    1342	     136	     495	   79.39	   83.23	   95.39	  120.15	    2.95	  982.66	1.0e-26
VFDB|VFG000921 ChuY [Escherichia coli CFT073]	    1819	     172	     624	   95.67	   99.36	   96.29	  100.65	    3.28	 1362.10	1.0e-26
VFDB|VFG000922 heme permease protein ChuU [Escherichia coli CFT073]	    2593	     273	     993	   72.71	   73.01	   99.59	  136.97	    2.65	 1876.26	1.0e-26
