#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
VFDB|VFG043510 Enterococcus faecalis surface protein Fss3, fibrinogen binding protein [Enterococcus faecalis V583]	 2763023	   52772	    3228	   87.05	   95.57	   91.09	  104.64	 1081.99	2608661.64	1.0e-26
VFDB|VFG043511 cell wall anchored protein SgrA [Enterococcus faecium DO]	 1087338	   16339	     975	  100.00	  100.00	  100.00	  100.00	 1120.90	1039288.01	1.0e-26
VFDB|VFG043518 collagen adhesin precursor Acm [Enterococcus faecium str. TX2555]	 3988729	   34737	    2166	  100.00	  100.00	  100.00	  100.00	 1850.60	3885717.27	1.0e-26
VFDB|VFG043519 collagen adhesin protein Scm [Enterococcus faecium DO]	 3539671	   32023	    1983	   98.64	   98.79	   99.85	  101.23	 1807.09	3444748.91	1.0e-26
VFDB|VFG045632 Collagen binding MSCRAMM, EcbA [Enterococcus faecium DO]	 1932050	   53443	    3228	   94.14	  100.00	   94.14	  100.00	  770.61	1777473.41	1.0e-26
VFDB|VFG000871 Type 1 fimbriae Regulatory protein fimB [Escherichia coli CFT073]	  281974	   10225	     603	   97.84	  100.00	   97.84	  100.00	  512.86	252728.50	1.0e-26
VFDB|VFG000872 Type 1 fimbriae Regulatory protein fimE [Escherichia coli CFT073]	  310795	   10119	     597	   98.83	  100.00	   98.83	  100.00	  541.64	281712.71	1.0e-26
VFDB|VFG000873 Type-1 fimbrial protein, A chain precursor [Escherichia coli CFT073]	  214907	   10286	     606	   91.09	   99.83	   91.24	  100.17	  465.00	185926.52	1.0e-26
VFDB|VFG000874 Fimbrin-like protein fimI precursor [Escherichia coli CFT073]	  269221	    9158	     540	   98.52	  100.00	   98.52	  100.00	  523.06	242949.74	1.0e-26
VFDB|VFG000875 Chaperone protein fimC precursor [Escherichia coli CFT073]	  389586	   12292	     726	   98.90	  100.00	   98.90	  100.00	  557.93	354213.03	1.0e-26
VFDB|VFG000876 Outer membrane usher protein fimD precursor [Escherichia coli CFT073]	 1477864	   43951	    2637	   98.52	  100.00	   98.52	  100.00	  589.16	1351085.61	1.0e-26
VFDB|VFG000877 FimF protein precursor [Escherichia coli CFT073]	  253672	    9059	     534	   96.63	  100.00	   96.63	  100.00	  532.81	227743.99	1.0e-26
VFDB|VFG000878 FimG protein precursor [Escherichia coli CFT073]	  278343	    8547	     504	   98.21	  100.00	   98.21	  100.00	  587.22	253720.40	1.0e-26
VFDB|VFG000879 FimH protein precursor [Escherichia coli CFT073]	  483267	   15420	     912	   97.48	  100.00	   97.48	  100.00	  572.87	438911.66	1.0e-26
VFDB|VFG000880 regulatory protein PapI [Escherichia coli CFT073]	   41350	    3981	     234	   94.87	  100.00	   94.87	  100.00	  200.85	30803.44	1.0e-26
VFDB|VFG000881 (papB) regulatory protein PapB [Escherichia coli CFT073]	  158727	    5351	     315	   98.41	   99.68	   98.73	  100.32	  531.02	143371.85	1.0e-26
VFDB|VFG000902 Aecreted auto transpoter toxin [Escherichia coli CFT073]	 2047289	   64467	    3900	   99.56	  100.00	   99.56	  100.00	  534.72	1861757.93	1.0e-26
VFDB|VFG000916 heme oxygenase ChuS [Escherichia coli CFT073]	  481580	   17400	    1029	   99.03	  100.00	   99.03	  100.00	  479.46	431806.44	1.0e-26
VFDB|VFG000917 Outer membrane heme/hemoglobin receptor ChuA [Escherichia coli CFT073]	 1165022	   32598	    1947	   99.54	  100.00	   99.54	  100.00	  610.16	1070776.58	1.0e-26
VFDB|VFG000918 periplasmic heme-binding protein ChuT [Escherichia coli CFT073]	  646675	   16750	     993	   99.80	  100.00	   99.80	  100.00	  657.99	598115.71	1.0e-26
VFDB|VFG000919 Putative oxygen independent coproporphyrinogen III oxidase [Escherichia coli CFT073]	  838685	   22507	    1338	   98.88	  100.00	   98.88	  100.00	  651.98	773515.12	1.0e-26
VFDB|VFG000920 putative heme-binding protein ChuX [Escherichia coli CFT073]	  309510	    8390	     495	  100.00	  100.00	  100.00	  100.00	  628.38	285224.20	1.0e-26
VFDB|VFG000921 ChuY [Escherichia coli CFT073]	  337251	   10573	     624	   98.24	  100.00	   98.24	  100.00	  560.58	306817.07	1.0e-26
VFDB|VFG000922 heme permease protein ChuU [Escherichia coli CFT073]	  488864	   16789	     993	   99.50	  100.00	   99.50	  100.00	  498.70	440725.38	1.0e-26
VFDB|VFG000923 ferrienterobactin outer membrane transporter [Escherichia coli CFT073]	 1111915	   37553	    2241	   98.93	  100.00	   98.93	  100.00	  515.57	1004163.12	1.0e-26
VFDB|VFG000924 ferrienterobactin ABC transporter periplasmic binding protein [Escherichia coli CFT073]	  492833	   16179	     957	   98.43	  100.00	   98.43	  100.00	  542.58	446351.01	1.0e-26
VFDB|VFG000925 ferrienterobactin ABC transporter ATPase [Escherichia coli CFT073]	  403472	   13813	     816	   99.14	  100.00	   99.14	  100.00	  509.20	363860.25	1.0e-26
VFDB|VFG000926 ferrienterobactin ABC transporter permease [Escherichia coli CFT073]	  486384	   17196	    1017	   97.84	  100.00	   97.84	  100.00	  513.62	437144.73	1.0e-26
VFDB|VFG000928 iron-enterobactin ABC transporter permease [Escherichia coli CFT073]	  430646	   16803	     993	   97.89	  100.00	   97.89	  100.00	  462.66	382758.42	1.0e-26
VFDB|VFG000929 phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Escherichia coli CFT073]	  478090	   13037	     771	   84.18	   88.07	   95.58	  113.55	  813.44	440362.40	1.0e-26
VFDB|VFG000930 enterobactin synthase multienzyme complex component, ATP-dependent [Escherichia coli CFT073]	 1922989	   64290	    3882	   98.20	  100.00	   98.20	  100.00	  525.52	1738436.41	1.0e-26
VFDB|VFG000931 isochorismate synthase 1 [Escherichia coli CFT073]	  592689	   20056	    1188	   98.74	  100.00	   98.74	  100.00	  520.65	535145.00	1.0e-26
VFDB|VFG000932 2,3-dihydroxybenzoate-AMP ligase component of enterobactin synthase multienzyme complex [Escherichia coli CFT073]	  815949	   27110	    1611	   98.88	  100.00	   98.88	  100.00	  524.36	738103.35	1.0e-26
VFDB|VFG000933 isochorismatase [Escherichia coli CFT073]	  440912	   14516	     858	   99.42	  100.00	   99.42	  100.00	  526.08	399212.66	1.0e-26
VFDB|VFG000937 L-lysine 6-monooxygenase IucD [Escherichia coli CFT073]	  209737	   22718	    1338	   90.13	   93.12	   96.79	  107.38	  171.05	150463.86	1.0e-26
VFDB|VFG000938 aerobactin siderophore biosynthesis protein IucC [Escherichia coli CFT073]	  661818	   29400	    1743	   97.59	   99.37	   98.21	  100.64	  405.22	578618.54	1.0e-26
VFDB|VFG000940 aerobactin siderophore biosynthesis protein IucD [Escherichia coli CFT073]	  142966	   30391	    1788	   93.01	   93.34	   99.64	  107.13	   81.14	73102.63	1.0e-26
VFDB|VFG001443 outer membrane protein A [Escherichia coli O18:K1:H7 str. RS218]	  421932	   17618	    1041	   97.21	  101.15	   96.11	   98.86	  447.36	371900.74	1.0e-26
VFDB|VFG001444 putative arylsulfatase [Escherichia coli O18:K1:H7 str. RS218]	  931362	   23989	    1428	   98.25	  100.07	   98.18	   99.93	  693.70	861804.38	1.0e-26
VFDB|VFG001448 KpsD [Escherichia coli O18:K1:H7 str. RS218]	  921882	   28177	    1677	   98.03	  100.00	   98.03	  100.00	  582.66	840691.71	1.0e-26
VFDB|VFG001713 PapX protein regulates flagellum synthesis to repress motility [Escherichia coli CFT073]	  241763	    9366	     552	   97.64	  100.00	   97.64	  100.00	  470.95	215061.67	1.0e-26
VFDB|VFG002412 E. coli common pilus chaperone EcpB [Escherichia coli O157:H7 str. EDL933]	  314731	   11339	     669	   98.06	  100.00	   98.06	  100.00	  501.18	282289.70	1.0e-26
VFDB|VFG002413 regulator protein EcpR [Escherichia coli O157:H7 str. EDL933]	  296532	   10019	     591	   99.49	  100.00	   99.49	  100.00	  511.58	267782.18	1.0e-26
VFDB|VFG002414 E. coli common pilus structural subunit EcpA [Escherichia coli O157:H7 str. EDL933]	  279909	    9971	     588	   98.47	  100.00	   98.47	  100.00	  501.56	251366.44	1.0e-26
VFDB|VFG002415 E. coli common pilus usher EcpC [Escherichia coli O157:H7 str. EDL933]	 1263479	   42236	    2526	   97.62	  100.00	   97.62	  100.00	  540.36	1142235.32	1.0e-26
VFDB|VFG002416 polymerized tip adhesin of ECP fibers [Escherichia coli O157:H7 str. EDL933]	  808632	   27669	    1644	   99.21	  100.00	   99.21	  100.00	  506.79	729285.14	1.0e-26
VFDB|VFG002417 E. coli common pilus chaperone EcpE [Escherichia coli O157:H7 str. EDL933]	  328291	   12811	     756	   97.88	  100.00	   97.88	  100.00	  465.15	291780.08	1.0e-26
VFDB|VFG012327 S fimbrial switch regulatory protein SfaC [Escherichia coli UTI89]	   63644	    4848	     285	   79.30	   84.91	   93.39	  117.77	  254.71	50472.16	1.0e-26
