#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
VFDB|VFG002274 phospholipase C [Clostridium perfringens str. 13]	    6291	     109	    1197	   97.99	  100.00	   97.99	  100.00	    5.63	 5971.26	1.0e-26
VFDB|VFG002276 collagenase [Clostridium perfringens str. 13]	   13421	     296	    3315	   96.89	   99.19	   97.69	  100.82	    4.37	12557.77	1.0e-26
VFDB|VFG002277 hyaluronidase [Clostridium perfringens str. 13]	   16582	     433	    4887	   92.72	   94.29	   98.33	  106.05	    3.59	15326.87	1.0e-26
VFDB|VFG002282 alpha-clostripain [Clostridium perfringens str. 13]	    2530	     144	    1575	   95.81	   98.35	   97.42	  101.68	    1.76	 2126.46	1.0e-26
VFDB|VFG002285 sialidase [Clostridium perfringens ATCC 13124]	    4502	     105	    1149	   94.52	   97.91	   96.53	  102.13	    4.32	 4196.02	1.0e-26
VFDB|VFG000872 Type 1 fimbriae Regulatory protein fimE [Escherichia coli CFT073]	    1441	      55	     597	   94.81	   95.98	   98.78	  104.19	    2.52	 1283.80	1.0e-26
VFDB|VFG000873 Type-1 fimbrial protein, A chain precursor [Escherichia coli CFT073]	     482	      56	     606	   70.79	   77.89	   90.89	  128.39	    1.07	  337.13	1.0e-26
VFDB|VFG000874 Fimbrin-like protein fimI precursor [Escherichia coli CFT073]	     976	      49	     540	   82.41	   83.89	   98.23	  119.21	    1.91	  835.99	1.0e-26
VFDB|VFG000875 Chaperone protein fimC precursor [Escherichia coli CFT073]	    1635	      66	     726	   89.81	   91.46	   98.19	  109.34	    2.39	 1444.60	1.0e-26
VFDB|VFG000876 Outer membrane usher protein fimD precursor [Escherichia coli CFT073]	    6607	     240	    2637	   87.07	   89.08	   97.74	  112.26	    2.68	 5920.29	1.0e-26
VFDB|VFG000877 FimF protein precursor [Escherichia coli CFT073]	    1265	      49	     534	   86.89	   88.39	   98.31	  113.14	    2.55	 1124.46	1.0e-26
VFDB|VFG000879 FimH protein precursor [Escherichia coli CFT073]	    2430	      83	     912	   96.60	   98.68	   97.89	  101.33	    2.85	 2189.32	1.0e-26
VFDB|VFG000880 regulatory protein PapI [Escherichia coli CFT073]	     405	      21	     234	   99.57	  100.00	   99.57	  100.00	    1.78	  344.42	1.0e-26
VFDB|VFG000881 (papB) regulatory protein PapB [Escherichia coli CFT073]	    1079	      29	     315	   98.73	  100.00	   98.73	  100.00	    3.60	  994.75	1.0e-26
VFDB|VFG000883 P pilus termination subunit PapH [Escherichia coli CFT073]	    2139	      54	     588	   98.98	  100.00	   98.98	  100.00	    3.74	 1981.83	1.0e-26
VFDB|VFG000884 usher protein PapC [Escherichia coli CFT073]	    7589	     229	    2523	   88.19	   88.47	   99.69	  113.04	    3.04	 6928.48	1.0e-26
VFDB|VFG000885 chaperone protein PapD [Escherichia coli CFT073]	    2685	      55	     606	   96.20	   96.20	  100.00	  103.95	    4.44	 2522.28	1.0e-26
VFDB|VFG000886 P pilus assembly protein PapJ [Escherichia coli CFT073]	    2685	      53	     582	   99.31	   99.31	  100.00	  100.69	    4.64	 2528.56	1.0e-26
VFDB|VFG000887 P pilus minor subunit PapK [Escherichia coli CFT073]	    2046	      49	     540	   97.22	   97.22	  100.00	  102.86	    3.80	 1901.43	1.0e-26
VFDB|VFG000889 P pilus minor subunit PapF  [Escherichia coli CFT073]	    2057	      48	     531	   94.92	   97.74	   97.11	  102.31	    4.27	 1914.75	1.0e-26
VFDB|VFG000890 P pilus tip adhesin PapG [Escherichia coli CFT073]	    3827	      92	    1011	   96.24	   96.74	   99.49	  103.37	    3.87	 3557.58	1.0e-26
VFDB|VFG000905 Hemolysin C [Escherichia coli CFT073]	    1940	      62	     675	   97.04	   97.04	  100.00	  103.05	    2.87	 1761.06	1.0e-26
VFDB|VFG000906 Hemolysin A [Escherichia coli CFT073]	    6591	     280	    3075	   87.45	   87.54	   99.89	  114.23	    2.15	 5796.48	1.0e-26
VFDB|VFG000907 Hemolysin B [Escherichia coli CFT073]	    3132	     195	    2124	   72.32	   72.32	  100.00	  138.28	    1.48	 2592.11	1.0e-26
VFDB|VFG000908 Hemolysin D [Escherichia coli CFT073]	    2169	     132	    1437	   88.24	   88.24	  100.00	  113.33	    1.51	 1802.23	1.0e-26
VFDB|VFG000915 F1C Putative fimbrial adhesin precursor [Escherichia coli CFT073]	    1358	      93	    1011	   82.89	   83.18	   99.64	  120.21	    1.37	 1101.96	1.0e-26
VFDB|VFG000916 heme oxygenase ChuS [Escherichia coli CFT073]	    2169	      94	    1029	   96.02	   97.47	   98.50	  102.59	    2.20	 1900.46	1.0e-26
VFDB|VFG000917 Outer membrane heme/hemoglobin receptor ChuA [Escherichia coli CFT073]	    3655	     178	    1947	   91.37	   92.09	   99.22	  108.59	    1.94	 3152.20	1.0e-26
VFDB|VFG000918 periplasmic heme-binding protein ChuT [Escherichia coli CFT073]	    2248	      91	     993	   95.07	   95.47	   99.58	  104.75	    2.31	 1987.89	1.0e-26
VFDB|VFG000919 Putative oxygen independent coproporphyrinogen III oxidase [Escherichia coli CFT073]	    3373	     122	    1338	   89.31	   89.69	   99.58	  111.50	    2.56	 3021.62	1.0e-26
VFDB|VFG000920 putative heme-binding protein ChuX [Escherichia coli CFT073]	    1195	      45	     495	   95.15	   95.15	  100.00	  105.10	    2.43	 1064.57	1.0e-26
VFDB|VFG000921 ChuY [Escherichia coli CFT073]	    1908	      57	     624	   94.23	   94.55	   99.66	  105.76	    3.09	 1742.15	1.0e-26
VFDB|VFG000922 heme permease protein ChuU [Escherichia coli CFT073]	    1731	      91	     993	   72.61	   72.81	   99.72	  137.34	    1.77	 1474.62	1.0e-26
VFDB|VFG000923 ferrienterobactin outer membrane transporter [Escherichia coli CFT073]	    3936	     205	    2241	   88.84	   89.56	   99.20	  111.66	    1.82	 3360.16	1.0e-26
VFDB|VFG000924 ferrienterobactin ABC transporter periplasmic binding protein [Escherichia coli CFT073]	    1761	      88	     957	   82.65	   83.07	   99.50	  120.38	    1.88	 1513.04	1.0e-26
VFDB|VFG000925 ferrienterobactin ABC transporter ATPase [Escherichia coli CFT073]	    1094	      75	     816	   82.72	   83.21	   99.41	  120.18	    1.37	  887.25	1.0e-26
VFDB|VFG000926 ferrienterobactin ABC transporter permease [Escherichia coli CFT073]	    1015	      93	    1017	   74.43	   75.52	   98.57	  132.42	    1.05	  764.88	1.0e-26
VFDB|VFG000928 iron-enterobactin ABC transporter permease [Escherichia coli CFT073]	    1571	      91	     993	   89.93	   91.14	   98.67	  109.72	    1.68	 1316.29	1.0e-26
VFDB|VFG000930 enterobactin synthase multienzyme complex component, ATP-dependent [Escherichia coli CFT073]	    6347	     353	    3882	   80.53	   81.81	   98.43	  122.23	    1.74	 5360.14	1.0e-26
VFDB|VFG000932 2,3-dihydroxybenzoate-AMP ligase component of enterobactin synthase multienzyme complex [Escherichia coli CFT073]	    3342	     147	    1611	   93.23	   93.48	   99.73	  106.97	    2.10	 2923.16	1.0e-26
VFDB|VFG000933 isochorismatase [Escherichia coli CFT073]	    1370	      79	     858	   83.10	   84.38	   98.48	  118.51	    1.70	 1149.66	1.0e-26
