#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  132310	   31384	    1529	   79.40	   90.45	   87.78	  110.56	  151.66	62226.17	1.0e-26
CARD|BAG75524.1 efmA [Enterococcus faecium]	 1876021	   25550	    1287	  100.00	  100.00	  100.00	  100.00	 1459.92	1800742.10	1.0e-26
CARD|AAA65958.1 vanYA [Enterococcus faecium]	 3403023	   17567	     912	   99.89	  100.00	   99.89	  100.00	 3749.88	3350681.59	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	   38819	   59743	    2904	   95.97	  100.17	   95.81	   99.83	   15.82	 4442.08	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 5366573	   54193	    2926	   84.72	   93.57	   90.54	  106.87	 2444.81	5206159.39	1.0e-26
CARD|AAA65956.1 vanA [Enterococcus faecium]	 3437999	   19865	    1032	   99.90	  100.00	   99.90	  100.00	 3346.61	3378857.63	1.0e-26
CARD|AET10444.1 tetA(46) [Streptococcus australis]	   13555	   35488	    1725	   94.14	  100.00	   94.14	  100.00	    9.46	 9809.29	1.0e-26
CARD|AAA65959.1 vanZA [Enterococcus faecium]	 1781490	    9663	     486	  100.00	  100.00	  100.00	  100.00	 3671.27	1752708.86	1.0e-26
CARD|BAE15963.1 dfrG [Staphylococcus aureus]	   12997	   10240	     498	  100.00	  100.00	  100.00	  100.00	   26.19	  326.94	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	 7469137	   51434	    2904	   91.18	  100.21	   91.00	   99.79	 3318.39	7316240.34	1.0e-26
CARD|U00096_223771_225312 Escherichia coli 16S rRNA mutation in the rrsH gene conferring resistance to spectinomycin [Escherichia coli K-12]	  467805	   31451	    1542	   86.32	   94.94	   90.92	  105.33	  425.08	381374.80	1.0e-26
CARD|AGV10830.1 APH(3')-IIIa [Campylobacter coli CVM N29710]	  709111	   16137	     795	   99.87	  100.00	   99.87	  100.00	  896.96	662136.17	1.0e-26
CARD|AAU10334.1 aad(6) [Streptococcus oralis]	  691764	   16873	     831	  100.00	  100.00	  100.00	  100.00	  833.55	642750.53	1.0e-26
CARD|AAA88675.1 ErmF [Bacteroides fragilis]	   63942	   16457	     801	   98.50	  100.00	   98.50	  100.00	   83.58	28044.41	1.0e-26
CARD|AET10445.1 tetB(46) [Streptococcus australis]	    9009	   35738	    1737	   81.75	   89.69	   91.14	  111.49	    6.49	15966.77	1.0e-26
CARD|AAB63533.1 AAC(6')-Ii [Enterococcus faecium]	  721246	   11140	     549	   99.64	  100.00	   99.64	  100.00	 1329.88	688503.62	1.0e-26
CARD|CUX99269.1 Enterococcus faecium liaF mutant conferring daptomycin resistance [Enterococcus faecium]	  845649	   14819	     732	   99.32	  100.00	   99.32	  100.00	 1179.71	802211.65	1.0e-26
CARD|AFK58562.1 Enterococcus faecium liaR mutant conferring daptomycin resistance [Enterococcus faecium DO]	  354537	   12934	     633	   92.42	  100.00	   92.42	  100.00	  704.55	317555.25	1.0e-26
CARD|ALL09868.1 Enterococcus faecium cls conferring resistance to daptomycin [Enterococcus faecium]	 1670584	   28943	    1452	   99.93	  100.00	   99.93	  100.00	 1154.94	1585726.37	1.0e-26
CARD|CAA79727.1 tetQ [Bacteroides fragilis]	  184178	   40485	    1974	   97.37	  100.00	   97.37	  100.00	  100.91	91904.17	1.0e-26
CARD|AAA65954.1 vanSA [Enterococcus faecium]	 4072111	   21952	    1155	  100.00	  100.00	  100.00	  100.00	 3530.96	4006723.04	1.0e-26
CARD|AAD23513.1 CfxA2 [Prevotella intermedia]	  483993	   19692	     966	   99.79	  100.00	   99.79	  100.00	  506.35	427993.92	1.0e-26
CARD|AAA65953.1 vanRA [Enterococcus faecium]	 2348728	   13687	     696	  100.00	  100.00	  100.00	  100.00	 3379.79	2307981.47	1.0e-26
