#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	   33449	   95645	    1486	   82.03	   93.34	   87.89	  107.14	   33.31	29965.77	1.0e-26
CARD|AAC75136.1 mdtB [Escherichia coli str. K-12 substr. MG1655]	 2579782	  198074	    3123	   96.73	  100.00	   96.73	  100.00	  909.05	2042052.68	1.0e-26
CARD|ANZ79241.1 tetB(60) [uncultured bacterium]	    5796	  112023	    1740	   78.39	   88.85	   88.23	  112.55	    4.97	95776.17	1.0e-26
CARD|U00096_4166659_4168200 Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to paromomycin [Escherichia coli K-12]	11124703	   92670	    1542	  100.00	  100.00	  100.00	  100.00	 6137.70	10849754.91	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	   71661	   98392	    1529	   84.63	   93.85	   90.17	  106.55	   68.01	 4202.03	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	25031130	  159064	    2904	   99.48	   99.97	   99.52	  100.03	 8802.29	24557955.38	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	  364592	  188061	    2926	   79.60	   89.17	   89.27	  112.15	  164.83	56387.76	1.0e-26
CARD|NP_414996.1 Escherichia coli acrA [Escherichia coli str. K-12 substr. MG1655]	 1320442	   76251	    1194	   99.25	  100.00	   99.25	  100.00	 1135.37	1108339.76	1.0e-26
CARD|AAV37206.1 CfxA5 [Parabacteroides distasonis]	    3232	   62174	     966	   93.37	   93.89	   99.45	  106.50	    3.51	53117.70	1.0e-26
CARD|AET10444.1 tetA(46) [Streptococcus australis]	    2223	  111059	    1725	   72.70	   76.52	   95.00	  130.68	    1.54	104565.17	1.0e-26
