#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
VFDB|VFG000871 Type 1 fimbriae Regulatory protein fimB [Escherichia coli CFT073]	   35889	    2234	     603	   98.18	  100.00	   98.18	  100.00	   63.27	29709.31	1.0e-26
VFDB|VFG000872 Type 1 fimbriae Regulatory protein fimE [Escherichia coli CFT073]	   38382	    2211	     597	   98.66	  100.00	   98.66	  100.00	   67.11	32228.35	1.0e-26
VFDB|VFG000873 Type-1 fimbrial protein, A chain precursor [Escherichia coli CFT073]	   40146	    2245	     606	   92.41	  100.00	   92.41	  100.00	   82.99	33886.57	1.0e-26
VFDB|VFG000874 Fimbrin-like protein fimI precursor [Escherichia coli CFT073]	   43718	    1999	     540	   98.33	  100.00	   98.33	  100.00	   85.17	38068.03	1.0e-26
VFDB|VFG000875 Chaperone protein fimC precursor [Escherichia coli CFT073]	   47075	    2688	     726	   98.48	  100.00	   98.48	  100.00	   67.75	39590.81	1.0e-26
VFDB|VFG000876 Outer membrane usher protein fimD precursor [Escherichia coli CFT073]	  206661	    9664	    2637	   98.26	  100.00	   98.26	  100.00	   82.82	179395.34	1.0e-26
VFDB|VFG000877 FimF protein precursor [Escherichia coli CFT073]	   41132	    1978	     534	   97.38	  100.00	   97.38	  100.00	   83.59	35560.76	1.0e-26
VFDB|VFG000878 FimG protein precursor [Escherichia coli CFT073]	   45495	    1866	     504	   98.02	  100.00	   98.02	  100.00	   95.42	40189.98	1.0e-26
VFDB|VFG000879 FimH protein precursor [Escherichia coli CFT073]	   71774	    3371	     912	   97.26	  100.00	   97.26	  100.00	   85.70	62264.14	1.0e-26
VFDB|VFG000880 regulatory protein PapI [Escherichia coli CFT073]	   15664	     868	     234	   98.72	  100.00	   98.72	  100.00	   69.82	13241.69	1.0e-26
VFDB|VFG000881 (papB) regulatory protein PapB [Escherichia coli CFT073]	   18765	    1168	     315	   98.73	  100.00	   98.73	  100.00	   61.62	15533.35	1.0e-26
VFDB|VFG000883 P pilus termination subunit PapH [Escherichia coli CFT073]	   44254	    2177	     588	   90.31	   93.20	   96.90	  107.30	   78.86	38129.44	1.0e-26
VFDB|VFG000884 usher protein PapC [Escherichia coli CFT073]	  217067	    9239	    2523	   99.29	  100.00	   99.29	  100.00	   88.02	190857.17	1.0e-26
VFDB|VFG000885 chaperone protein PapD [Escherichia coli CFT073]	   44064	    2244	     606	   99.50	  100.00	   99.50	  100.00	   73.92	37765.89	1.0e-26
VFDB|VFG000886 P pilus assembly protein PapJ [Escherichia coli CFT073]	   50867	    2154	     582	   98.11	  100.00	   98.11	  100.00	   92.93	44753.64	1.0e-26
VFDB|VFG000887 P pilus minor subunit PapK [Escherichia coli CFT073]	   49078	    1999	     540	   99.44	  100.00	   99.44	  100.00	   92.90	43393.25	1.0e-26
VFDB|VFG000888 P pilus minor subunit PapE [Escherichia coli CFT073]	   25951	    2002	     540	   94.63	  100.00	   94.63	  100.00	   57.42	20517.61	1.0e-26
VFDB|VFG000889 P pilus minor subunit PapF  [Escherichia coli CFT073]	   33782	    1967	     531	   98.68	  100.00	   98.68	  100.00	   65.70	28311.44	1.0e-26
VFDB|VFG000890 P pilus tip adhesin PapG [Escherichia coli CFT073]	   64236	    3739	    1011	   99.11	  100.00	   99.11	  100.00	   65.43	53839.96	1.0e-26
VFDB|VFG000904 Haemoglobin protease [Escherichia coli CFT073]	  315336	   15032	    4131	   99.93	  100.00	   99.93	  100.00	   76.63	272973.72	1.0e-26
VFDB|VFG000916 heme oxygenase ChuS [Escherichia coli CFT073]	   79834	    3802	    1029	   98.93	  100.00	   98.93	  100.00	   79.75	69118.69	1.0e-26
VFDB|VFG000917 Outer membrane heme/hemoglobin receptor ChuA [Escherichia coli CFT073]	  165470	    7154	    1947	   99.49	  100.00	   99.49	  100.00	   86.47	145193.15	1.0e-26
VFDB|VFG000918 periplasmic heme-binding protein ChuT [Escherichia coli CFT073]	   87652	    3667	     993	   99.80	  100.00	   99.80	  100.00	   88.96	77239.34	1.0e-26
VFDB|VFG000919 Putative oxygen independent coproporphyrinogen III oxidase [Escherichia coli CFT073]	  123764	    4929	    1338	   99.48	  100.00	   99.48	  100.00	   94.03	109730.21	1.0e-26
VFDB|VFG000920 putative heme-binding protein ChuX [Escherichia coli CFT073]	   40231	    1833	     495	   99.80	  100.00	   99.80	  100.00	   81.90	35049.57	1.0e-26
VFDB|VFG000921 ChuY [Escherichia coli CFT073]	   53727	    2309	     624	   98.40	  100.00	   98.40	  100.00	   88.25	47179.04	1.0e-26
VFDB|VFG000922 heme permease protein ChuU [Escherichia coli CFT073]	   80178	    3669	     993	   99.80	  100.00	   99.80	  100.00	   81.01	69812.92	1.0e-26
VFDB|VFG000923 ferrienterobactin outer membrane transporter [Escherichia coli CFT073]	  194876	    8218	    2241	   99.11	  100.00	   99.11	  100.00	   89.24	171550.20	1.0e-26
VFDB|VFG000924 ferrienterobactin ABC transporter periplasmic binding protein [Escherichia coli CFT073]	   88254	    3534	     957	   99.69	  100.00	   99.69	  100.00	   93.35	78195.93	1.0e-26
VFDB|VFG000925 ferrienterobactin ABC transporter ATPase [Escherichia coli CFT073]	   68627	    3017	     816	   99.75	  100.00	   99.75	  100.00	   85.16	60083.35	1.0e-26
VFDB|VFG000926 ferrienterobactin ABC transporter permease [Escherichia coli CFT073]	   96080	    3753	    1017	   98.62	  100.00	   98.62	  100.00	   98.76	85383.28	1.0e-26
VFDB|VFG000928 iron-enterobactin ABC transporter permease [Escherichia coli CFT073]	   86357	    3667	     993	   99.30	  100.00	   99.30	  100.00	   89.12	75951.95	1.0e-26
VFDB|VFG000929 phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Escherichia coli CFT073]	  120481	    2840	     771	   96.63	  100.00	   96.63	  100.00	  209.30	112220.09	1.0e-26
VFDB|VFG000930 enterobactin synthase multienzyme complex component, ATP-dependent [Escherichia coli CFT073]	  336210	   14105	    3882	   97.96	   99.46	   98.50	  100.54	   90.16	296165.23	1.0e-26
VFDB|VFG000931 isochorismate synthase 1 [Escherichia coli CFT073]	  108143	    4381	    1188	   99.75	  100.00	   99.75	  100.00	   91.90	95680.85	1.0e-26
VFDB|VFG000932 2,3-dihydroxybenzoate-AMP ligase component of enterobactin synthase multienzyme complex [Escherichia coli CFT073]	  134645	    5931	    1611	   98.76	  100.00	   98.76	  100.00	   86.91	117851.40	1.0e-26
VFDB|VFG000933 isochorismatase [Escherichia coli CFT073]	   70040	    3172	     858	   99.30	  100.00	   99.30	  100.00	   83.62	61072.79	1.0e-26
VFDB|VFG000935 salmochelin receptor IroN [Escherichia coli CFT073]	  269541	    7946	    2178	   99.13	  100.00	   99.13	  100.00	  127.12	246610.73	1.0e-26
VFDB|VFG000937 L-lysine 6-monooxygenase IucD [Escherichia coli CFT073]	   42446	    4956	    1338	   79.15	   81.46	   97.16	  122.75	   34.94	29648.62	1.0e-26
VFDB|VFG000938 aerobactin siderophore biosynthesis protein IucC [Escherichia coli CFT073]	  175483	    6399	    1743	   95.58	   99.48	   96.08	  100.52	  111.11	157183.81	1.0e-26
VFDB|VFG000939 aerobactin siderophore biosynthesis protein IucB [Escherichia coli CFT073]	   76747	    3503	     948	   92.83	   96.94	   95.76	  103.16	   91.98	66848.03	1.0e-26
