#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NP_461214.1 Salmonella enterica gyrA conferring resistance to fluoroquinolones [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	  100826	   80068	    2637	   82.90	   93.40	   88.75	  107.06	   52.88	 2381.99	1.0e-26
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	   26005	   45142	    1486	   84.79	   94.41	   89.81	  105.92	   25.31	 5147.78	1.0e-26
CARD|AAC75136.1 mdtB [Escherichia coli str. K-12 substr. MG1655]	 1203949	   93515	    3123	   96.16	  100.00	   96.16	  100.00	  438.61	950362.41	1.0e-26
CARD|U00096_4166659_4168200 Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to paromomycin [Escherichia coli K-12]	 4542205	   44164	    1542	   99.87	  100.00	   99.87	  100.00	 2596.08	4411411.63	1.0e-26
CARD|ACI32877.1 dfrA14 [Escherichia coli]	  417525	   14594	     483	   99.79	  100.00	   99.79	  100.00	  870.63	375713.17	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	   47573	   46437	    1529	   84.43	   92.54	   91.24	  108.06	   44.37	   13.72	2.1e-04
CARD|BAG75524.1 efmA [Enterococcus faecium]	  162724	   39026	    1287	  100.00	  100.00	  100.00	  100.00	  126.74	75841.28	1.0e-26
CARD|AAA65958.1 vanYA [Enterococcus faecium]	  416770	   27562	     912	  100.00	  100.00	  100.00	  100.00	  458.44	340922.38	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	 9968808	   77149	    2904	   99.07	  100.00	   99.07	  100.00	 3597.68	9739728.40	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	  686461	   88193	    2926	   83.87	   92.34	   90.82	  108.29	  306.67	462044.00	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	   26689	   45689	    1504	   80.05	   89.43	   89.52	  111.82	   25.59	 4987.92	1.0e-26
CARD|NP_414996.1 Escherichia coli acrA [Escherichia coli str. K-12 substr. MG1655]	  586928	   36010	    1194	   99.08	  100.00	   99.08	  100.00	  507.71	487223.54	1.0e-26
CARD|AAA65956.1 vanA [Enterococcus faecium]	  424783	   31186	    1032	   99.90	  100.00	   99.90	  100.00	  413.51	339754.43	1.0e-26
CARD|CAA52904.1 catS [Streptococcus pyogenes]	    1078	   14945	     492	   87.40	   89.84	   97.29	  111.31	    2.41	12001.42	1.0e-26
CARD|AET10444.1 tetA(46) [Streptococcus australis]	   14742	   52415	    1725	   95.01	  100.00	   95.01	  100.00	   10.05	21133.83	1.0e-26
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	  833628	   51962	    1728	   99.42	  100.00	   99.42	  100.00	  508.51	689937.12	1.0e-26
CARD|AAC76539.1 mdtF [Escherichia coli str. K-12 substr. MG1655]	 1523378	   92862	    3114	   97.30	  100.00	   97.30	  100.00	  531.95	1266131.28	1.0e-26
CARD|NP_415434.1 msbA [Escherichia coli str. K-12 substr. MG1655]	  697035	   52686	    1749	   98.06	  100.00	   98.06	  100.00	  425.52	553786.85	1.0e-26
CARD|BAE78082.1 mdtP [Escherichia coli str. K-12 substr. W3110]	  766643	   44147	    1467	   97.61	  100.00	   97.61	  100.00	  564.15	643816.90	1.0e-26
CARD|AAA65959.1 vanZA [Enterococcus faecium]	  222216	   14721	     486	  100.00	  100.00	  100.00	  100.00	  458.23	181709.77	1.0e-26
CARD|AAL02127.1 CTX-M-15 [Escherichia coli]	 1942799	   25959	     876	  100.00	  100.00	  100.00	  100.00	 1252.67	1866289.84	1.0e-26
CARD|NP_414995.1 acrB [Escherichia coli str. K-12 substr. MG1655]	 1483975	   93985	    3150	   98.76	  100.00	   98.76	  100.00	  500.81	1224409.79	1.0e-26
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  109854	   46370	    1528	   81.61	   91.16	   89.52	  109.69	   93.62	25797.60	1.0e-26
CARD|BAE15963.1 dfrG [Staphylococcus aureus]	   64011	   15115	     498	  100.00	  100.00	  100.00	  100.00	  128.80	30214.43	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	 1258959	   86889	    2904	   93.32	  100.10	   93.22	   99.90	  526.66	1020729.97	1.0e-26
CARD|CDJ73208 Escherichia coli UhpT with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	  779745	   41881	    1392	   97.49	  100.00	   97.49	  100.00	  616.29	662639.05	1.0e-26
CARD|AFB82783.1 OXA-1 [Klebsiella pneumoniae]	  610513	   25051	     831	  100.00	  100.00	  100.00	  100.00	  736.48	539308.37	1.0e-26
CARD|AAC75137.1 mdtC [Escherichia coli str. K-12 substr. MG1655]	 1069271	   92326	    3078	   94.12	  100.00	   94.12	  100.00	  412.95	821645.09	1.0e-26
CARD|AGV10830.1 APH(3')-IIIa [Campylobacter coli CVM N29710]	  307845	   24058	     795	  100.00	  100.00	  100.00	  100.00	  388.15	242645.32	1.0e-26
CARD|AAM61952.1 TEM-104 [Klebsiella pneumoniae]	  198571	   26092	     861	   99.77	   99.77	  100.00	  100.23	  231.08	132414.86	1.0e-26
CARD|AAU10334.1 aad(6) [Streptococcus oralis]	  289081	   25154	     831	   99.16	  100.00	   99.16	  100.00	  352.30	221672.62	1.0e-26
CARD|CDO61513.1 efrA [Enterococcus faecium]	   64175	   44239	    1457	   98.83	   99.59	   99.24	  100.41	   45.69	 3665.64	1.0e-26
CARD|AAO82601.1 Enterococcus faecalis liaF mutant conferring daptomycin resistance [Enterococcus faecalis V583]	   29711	   22229	     732	  100.00	  100.00	  100.00	  100.00	   40.71	 1077.57	1.0e-26
CARD|CDJ73082 Escherichia coli CyaA with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	   28806	   77403	    2547	   81.74	   90.97	   89.86	  109.93	   16.97	22236.33	1.0e-26
CARD|AET10445.1 tetB(46) [Streptococcus australis]	   16979	   52778	    1737	   87.33	   92.75	   94.17	  107.82	   11.44	18372.60	1.0e-26
CARD|AAN82549.1 Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin [Escherichia coli CFT073]	 1282476	   36767	    1230	   99.51	  100.00	   99.51	  100.00	 1071.55	1176272.62	1.0e-26
CARD|AAB63533.1 AAC(6')-Ii [Enterococcus faecium]	   70051	   16662	     549	   99.64	  100.00	   99.64	  100.00	  129.22	32870.54	1.0e-26
CARD|ANZ79240.1 tetA(60) [uncultured bacterium]	    4033	   52878	    1740	   71.72	   79.08	   90.70	  126.45	    3.18	41922.99	1.0e-26
CARD|AAC76093.1 bacA [Escherichia coli str. K-12 substr. MG1655]	  468595	   24824	     822	   98.18	  100.00	   98.18	  100.00	  603.75	399116.17	1.0e-26
CARD|YP_490697.1 acrD [Escherichia coli str. K-12 substr. W3110]	 1477087	   92918	    3114	   98.65	  100.00	   98.65	  100.00	  498.94	1220328.54	1.0e-26
CARD|AAG03357.1 ErmX [Corynebacterium striatum]	   10121	   23146	     762	   99.34	  100.13	   99.21	   99.87	   14.17	 5100.15	1.0e-26
CARD|AAC76296.1 acrS [Escherichia coli str. K-12 substr. MG1655]	  308156	   20062	     663	   98.34	  100.00	   98.34	  100.00	  488.65	252873.24	1.0e-26
CARD|AFH35853.1 Escherichia coli mdfA [Escherichia coli]	  456289	   37249	    1233	   96.27	  100.00	   96.27	  100.00	  419.10	355786.93	1.0e-26
CARD|CUX99269.1 Enterococcus faecium liaF mutant conferring daptomycin resistance [Enterococcus faecium]	   58301	   22221	     732	   94.67	  100.00	   94.67	  100.00	   94.16	16165.87	1.0e-26
CARD|BAE78083.1 mdtO [Escherichia coli str. K-12 substr. W3110]	 1050873	   61541	    2052	   97.08	  100.00	   97.08	  100.00	  561.71	879867.92	1.0e-26
CARD|NP_415804.1 antibiotic resistant fabI [Escherichia coli str. K-12 substr. MG1655]	  309608	   23876	     789	   98.99	  100.00	   98.99	  100.00	  409.07	244817.01	1.0e-26
CARD|AEA37904.1 lsaC [Streptococcus agalactiae]	   16447	   44935	    1479	   99.53	  100.00	   99.53	  100.00	   11.98	13221.86	1.0e-26
CARD|YP_005226137.1 Klebsiella pneumoniae OmpK35 [Klebsiella pneumoniae subsp. pneumoniae HS11286]	   73155	   20760	     684	  100.00	  100.15	   99.85	   99.85	  107.73	29230.77	1.0e-26
CARD|NP_708834.1 Shigella flexneri parC conferring resistance to fluoroquinolones [Shigella flexneri 2a str. 301]	  791751	   67979	    2259	   94.29	   96.24	   97.98	  103.91	  367.82	609312.10	1.0e-26
CARD|NP_414997.1 Escherichia coli acrR with mutation conferring multidrug antibiotic resistance [Escherichia coli str. K-12 substr. MG1655]	  276915	   19616	     648	   99.07	  100.00	   99.07	  100.00	  439.14	223256.29	1.0e-26
CARD|BAE77933.1 CRP [Escherichia coli str. K-12 substr. W3110]	  348823	   19144	     633	   99.21	  100.00	   99.21	  100.00	  584.42	295372.93	1.0e-26
