#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NP_461214.1 Salmonella enterica gyrA conferring resistance to fluoroquinolones [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	    8418	   16489	    2637	   74.14	   83.05	   89.27	  120.41	    4.42	 2615.79	1.0e-26
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  497965	    9008	    1486	   80.08	   92.33	   86.73	  108.31	  463.43	471580.57	1.0e-26
CARD|AAC75136.1 mdtB [Escherichia coli str. K-12 substr. MG1655]	   26724	   19510	    3123	   99.71	  100.00	   99.71	  100.00	    9.32	 1125.45	1.0e-26
CARD|AAM09852.1 vanXD [Enterococcus faecium]	    4695	    3806	     609	   97.21	  100.00	   97.21	  100.00	    8.74	   92.94	1.0e-21
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  140858	    9479	    1529	   83.39	   95.03	   87.75	  105.23	  142.61	114811.20	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	  547736	   17558	    2904	   98.21	  100.07	   98.14	   99.93	  203.31	497242.86	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 3043644	   14879	    2926	   81.58	   91.22	   89.43	  109.63	 1359.99	2999295.73	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	  108583	    9342	    1504	   76.66	   86.77	   88.35	  115.25	  111.44	83515.40	1.0e-26
CARD|NP_414996.1 Escherichia coli acrA [Escherichia coli str. K-12 substr. MG1655]	    9257	    7461	    1194	   99.08	   99.08	  100.00	  100.93	    7.80	  192.75	1.0e-26
CARD|AET10444.1 tetA(46) [Streptococcus australis]	    8068	   10783	    1725	   93.39	   97.86	   95.44	  102.19	    5.45	  391.10	1.0e-26
