#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	   90599	   72802	    1486	   74.90	   86.00	   87.09	  116.28	   99.81	 1938.23	1.0e-26
CARD|BAJ09383.1 qacA [Staphylococcus aureus]	    7616	   75744	    1545	   86.47	   86.80	   99.63	  115.21	    4.98	55679.55	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  223148	   74832	    1529	   73.97	   86.20	   85.81	  116.01	  223.64	73821.80	1.0e-26
CARD|BAG75524.1 efmA [Enterococcus faecium]	 2500281	   61854	    1287	  100.00	  100.00	  100.00	  100.00	 1952.00	2320689.36	1.0e-26
CARD|AAA65958.1 vanYA [Enterococcus faecium]	 8078700	   41868	     912	  100.00	  100.00	  100.00	  100.00	 8901.00	7953959.02	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 8922897	  133479	    2926	   92.07	   99.76	   92.29	  100.24	 3916.33	8530326.35	1.0e-26
CARD|YP_039997.1 Staphylococcus aureus rpoC conferring resistance to daptomycin [Staphylococcus aureus subsp. aureus MRSA252]	  262075	  177455	    3624	   78.61	   90.95	   86.44	  109.95	  119.65	16291.27	1.0e-26
CARD|AAA65956.1 vanA [Enterococcus faecium]	 9164404	   46948	    1032	   99.90	  100.00	   99.90	  100.00	 8950.77	9024516.61	1.0e-26
CARD|AAQ10694.1 qacB [Staphylococcus aureus]	   21519	   75736	    1545	   98.32	   98.64	   99.67	  101.38	   14.11	30224.50	1.0e-26
CARD|AAO04716.1 dfrC [Staphylococcus epidermidis ATCC 12228]	   33154	   23811	     486	  100.00	  100.00	  100.00	  100.00	   68.74	 1532.06	1.0e-26
CARD|AAA65959.1 vanZA [Enterococcus faecium]	 3162574	   23226	     486	  100.00	  100.00	  100.00	  100.00	 6636.94	3093570.99	1.0e-26
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  709153	   74497	    1528	   74.54	   84.16	   88.57	  118.82	  643.16	513988.11	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	10696724	  130491	    2904	   91.22	  100.24	   91.00	   99.76	 4637.38	10311539.54	1.0e-26
CARD|U00096_223771_225312 Escherichia coli 16S rRNA mutation in the rrsH gene conferring resistance to spectinomycin [Escherichia coli K-12]	  869461	   75085	    1542	   76.85	   84.37	   91.08	  118.52	  730.60	668079.41	1.0e-26
CARD|AGV10830.1 APH(3')-IIIa [Campylobacter coli CVM N29710]	 6963279	   36836	     795	  100.00	  100.00	  100.00	  100.00	 8801.03	6853545.07	1.0e-26
CARD|AAU10334.1 aad(6) [Streptococcus oralis]	 6480890	   38659	     831	  100.00	  100.00	  100.00	  100.00	 7834.47	6365829.17	1.0e-26
