#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
VFDB|VFG002165 endocarditis specific antigen [Enterococcus faecalis V583]	   82173	    6790	     927	   99.46	  100.00	   99.46	  100.00	   90.73	63874.93	1.0e-26
VFDB|VFG002166 collagen adhesin protein [Enterococcus faecalis V583]	  246360	   14754	    2025	   95.65	   99.41	   96.22	  100.60	  130.74	205431.68	1.0e-26
VFDB|VFG002172 aggregation substance [Enterococcus faecalis V583]	  477954	   28333	    3918	   83.36	   86.57	   96.29	  115.51	  130.68	399296.15	1.0e-26
VFDB|VFG002174 coccolysin [Enterococcus faecalis V583]	  129462	   11213	    1533	   98.96	  100.00	   98.96	  100.00	   86.85	99397.97	1.0e-26
VFDB|VFG002175 cytolysin regulator R1 [Enterococcus faecalis str. MMH594]	   25702	    2091	     285	   98.25	  100.00	   98.25	  100.00	   95.63	20057.39	1.0e-26
VFDB|VFG002176 ABC-type transporter [Enterococcus faecalis str. MMH594]	  163131	   15673	    2145	   99.67	  100.00	   99.67	  100.00	   77.02	121605.31	1.0e-26
VFDB|VFG002177 cytolysin activator [Enterococcus faecalis str. MMH594]	  105166	    9069	    1239	   99.52	  100.00	   99.52	  100.00	   86.51	80837.81	1.0e-26
VFDB|VFG002178 cytolysin immunity protein [Enterococcus faecalis str. MMH594]	   60285	    7213	     984	   99.90	  100.00	   99.90	  100.00	   61.63	41728.21	1.0e-26
VFDB|VFG002189 phosphatidate cytidylyltransferase [Enterococcus faecalis V583]	   97842	    5864	     801	   99.25	  100.00	   99.25	  100.00	  125.39	81575.97	1.0e-26
VFDB|VFG002190 undecaprenyl diphosphate synthase [Enterococcus faecalis V583]	  121183	    5969	     816	   99.14	  100.00	   99.14	  100.00	  152.79	104396.28	1.0e-26
VFDB|VFG002191 serine proteinase, V8 family [Enterococcus faecalis V583]	  113718	    6256	     855	   98.48	  100.00	   98.48	  100.00	  139.22	96254.46	1.0e-26
VFDB|VFG002192 histidine kinase, putative [Enterococcus faecalis V583]	   52063	    9856	    1344	   81.77	   83.71	   97.69	  119.47	   40.02	28770.04	1.0e-26
VFDB|VFG002197 sugar-binding transcriptional regulator, LacI family [Enterococcus faecalis V583]	  123747	    7395	    1011	   99.21	  100.00	   99.21	  100.00	  125.85	103229.00	1.0e-26
VFDB|VFG042976 endocarditis and biofilm-associated pilus tip protein EbpA [Enterococcus faecalis V583]	  404161	   24008	    3312	   99.03	  100.00	   99.03	  100.00	  125.91	337520.06	1.0e-26
VFDB|VFG042977 endocarditis and biofilm-associated pilus minor subunit EbpB [Enterococcus faecalis V583]	  169918	   10452	    1431	   99.09	  100.00	   99.09	  100.00	  122.95	140984.08	1.0e-26
VFDB|VFG042978 endocarditis and biofilm-associated pilus major subunit EbpC [Enterococcus faecalis V583]	  221332	   13694	    1878	   99.31	  100.32	   98.99	   99.68	  121.44	183440.12	1.0e-26
VFDB|VFG042979 sortase [Enterococcus faecalis V583]	   99397	    6259	     855	   99.06	  100.00	   99.06	  100.00	  120.32	82102.56	1.0e-26
VFDB|VFG043508 Enterococcus faecalis surface protein Fss1, fibrinogen binding protein [Enterococcus faecalis V583]	 1059400	   42283	    5964	   98.71	  100.00	   98.71	  100.00	  185.19	939041.62	1.0e-26
VFDB|VFG043509 Enterococcus faecalis surface protein Fss2, fibrinogen binding protein [Enterococcus faecalis V583]	  411575	   35931	    4956	   96.07	   98.02	   98.00	  102.02	   87.26	315320.60	1.0e-26
VFDB|VFG043510 Enterococcus faecalis surface protein Fss3, fibrinogen binding protein [Enterococcus faecalis V583]	  396178	   23405	    3228	   99.32	   99.94	   99.38	  100.06	  124.04	331183.59	1.0e-26
VFDB|VFG045470 cytolysin regulator R2 [Enterococcus faecalis str. MMH594]	   12366	    1475	     201	   99.50	  100.00	   99.50	  100.00	   62.87	 8568.44	1.0e-26
VFDB|VFG045472 CylL; cytolysin subunit [Enterococcus faecalis str. MMH594]	   49520	    1517	     207	  100.00	  100.00	  100.00	  100.00	  240.35	45147.36	1.0e-26
VFDB|VFG045473 CylS; cytolysin subunit [Enterococcus faecalis str. MMH594]	   39725	    1408	     192	  100.00	  100.00	  100.00	  100.00	  208.70	35693.21	1.0e-26
VFDB|VFG045474 CylM; cytolysin subunit modifier [Enterococcus faecalis str. MMH594]	  230632	   21744	    2982	   99.63	  100.00	   99.63	  100.00	   78.42	172893.33	1.0e-26
VFDB|VFG000933 isochorismatase [Escherichia coli CFT073]	    4028	    6301	     858	   83.45	   95.22	   87.64	  105.02	    7.46	  500.45	1.0e-26
VFDB|VFG001443 outer membrane protein A [Escherichia coli O18:K1:H7 str. RS218]	  275977	    7575	    1041	   90.01	  100.48	   89.58	   99.52	  372.87	254060.71	1.0e-26
VFDB|VFG002412 E. coli common pilus chaperone EcpB [Escherichia coli O157:H7 str. EDL933]	  105306	    4896	     669	   87.89	  100.00	   87.89	  100.00	  240.65	91487.14	1.0e-26
VFDB|VFG002413 regulator protein EcpR [Escherichia coli O157:H7 str. EDL933]	   52902	    4333	     591	   81.73	   94.42	   86.56	  105.91	  141.99	41214.80	1.0e-26
VFDB|VFG002414 E. coli common pilus structural subunit EcpA [Escherichia coli O157:H7 str. EDL933]	   79766	    4307	     588	   89.97	  100.00	   89.97	  100.00	  193.29	67727.10	1.0e-26
