#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
VFDB|VFG000881 (papB) regulatory protein PapB [Escherichia coli CFT073]	    1322	      18	     315	   98.41	   99.68	   98.73	  100.32	    4.43	 1266.91	1.0e-26
VFDB|VFG000902 Aecreted auto transpoter toxin [Escherichia coli CFT073]	    7910	     225	    3900	   71.05	   71.36	   99.57	  140.14	    2.07	 7258.61	1.0e-26
VFDB|VFG000917 Outer membrane heme/hemoglobin receptor ChuA [Escherichia coli CFT073]	    3183	     114	    1947	   75.35	   76.22	   98.85	  131.20	    1.69	 2854.58	1.0e-26
VFDB|VFG000918 periplasmic heme-binding protein ChuT [Escherichia coli CFT073]	    2529	      58	     993	   78.75	   79.25	   99.36	  126.18	    2.60	 2358.23	1.0e-26
VFDB|VFG000919 Putative oxygen independent coproporphyrinogen III oxidase [Escherichia coli CFT073]	    3831	      78	    1338	   92.00	   93.80	   98.09	  106.61	    3.02	 3601.34	1.0e-26
VFDB|VFG000920 putative heme-binding protein ChuX [Escherichia coli CFT073]	     989	      29	     495	   74.14	   75.35	   98.39	  132.71	    2.10	  904.06	1.0e-26
VFDB|VFG000921 ChuY [Escherichia coli CFT073]	    1862	      36	     624	   83.81	   87.98	   95.26	  113.66	    3.32	 1753.92	1.0e-26
VFDB|VFG000923 ferrienterobactin outer membrane transporter [Escherichia coli CFT073]	    6790	     130	    2241	   86.21	   87.73	   98.27	  113.99	    3.24	 6409.41	1.0e-26
VFDB|VFG000924 ferrienterobactin ABC transporter periplasmic binding protein [Escherichia coli CFT073]	    2692	      56	     957	   94.46	   96.24	   98.15	  103.91	    2.98	 2527.05	1.0e-26
VFDB|VFG000925 ferrienterobactin ABC transporter ATPase [Escherichia coli CFT073]	    2603	      48	     816	   77.45	   79.78	   97.08	  125.35	    3.54	 2461.85	1.0e-26
VFDB|VFG000926 ferrienterobactin ABC transporter permease [Escherichia coli CFT073]	    2123	      60	    1017	   86.82	   90.07	   96.40	  111.03	    2.37	 1948.98	1.0e-26
VFDB|VFG000928 iron-enterobactin ABC transporter permease [Escherichia coli CFT073]	    2233	      58	     993	   76.54	   79.86	   95.84	  125.22	    2.58	 2062.71	1.0e-26
VFDB|VFG000929 phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Escherichia coli CFT073]	    2527	      45	     771	   88.20	   94.68	   93.15	  105.62	    4.46	 2393.51	1.0e-26
VFDB|VFG000930 enterobactin synthase multienzyme complex component, ATP-dependent [Escherichia coli CFT073]	    8922	     223	    3882	   87.87	   90.29	   97.32	  110.76	    2.51	 8273.53	1.0e-26
VFDB|VFG000931 isochorismate synthase 1 [Escherichia coli CFT073]	    3737	      69	    1188	   89.73	   91.33	   98.25	  109.49	    3.30	 3532.51	1.0e-26
VFDB|VFG000932 2,3-dihydroxybenzoate-AMP ligase component of enterobactin synthase multienzyme complex [Escherichia coli CFT073]	    4053	      94	    1611	   82.87	   85.54	   96.88	  116.91	    2.83	 3777.74	1.0e-26
VFDB|VFG000933 isochorismatase [Escherichia coli CFT073]	    1194	      51	     858	   77.39	   78.67	   98.37	  127.11	    1.47	 1049.35	1.0e-26
VFDB|VFG001443 outer membrane protein A [Escherichia coli O18:K1:H7 str. RS218]	    2011	      61	    1041	   85.69	   90.49	   94.69	  110.51	    2.22	 1833.32	1.0e-26
VFDB|VFG001444 putative arylsulfatase [Escherichia coli O18:K1:H7 str. RS218]	    3406	      84	    1428	   86.27	   88.59	   97.39	  112.89	    2.55	 3161.78	1.0e-26
VFDB|VFG001448 KpsD [Escherichia coli O18:K1:H7 str. RS218]	    3616	      98	    1677	   88.07	   89.80	   98.07	  111.35	    2.29	 3330.40	1.0e-26
VFDB|VFG001713 PapX protein regulates flagellum synthesis to repress motility [Escherichia coli CFT073]	    1357	      32	     552	   93.48	   95.29	   98.10	  104.94	    2.56	 1261.73	1.0e-26
VFDB|VFG002412 E. coli common pilus chaperone EcpB [Escherichia coli O157:H7 str. EDL933]	    1382	      39	     669	   92.08	   93.12	   98.88	  107.38	    2.11	 1267.24	1.0e-26
VFDB|VFG002413 regulator protein EcpR [Escherichia coli O157:H7 str. EDL933]	    1199	      35	     591	   74.62	   74.96	   99.55	  133.41	    2.04	 1097.61	1.0e-26
VFDB|VFG002414 E. coli common pilus structural subunit EcpA [Escherichia coli O157:H7 str. EDL933]	    1050	      34	     588	   88.44	   88.78	   99.62	  112.64	    1.82	  949.59	1.0e-26
VFDB|VFG002415 E. coli common pilus usher EcpC [Escherichia coli O157:H7 str. EDL933]	    6823	     146	    2526	   85.08	   86.30	   98.58	  115.87	    2.86	 6395.35	1.0e-26
