#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
VFDB|VFG002165 endocarditis specific antigen [Enterococcus faecalis V583]	    1913	    5813	     927	   95.90	   96.22	   99.66	  103.92	    2.08	 1969.12	1.0e-26
VFDB|VFG002166 collagen adhesin protein [Enterococcus faecalis V583]	    2699	   12702	    2025	   71.36	   72.89	   97.90	  137.20	    1.43	 6497.57	1.0e-26
VFDB|VFG002172 aggregation substance [Enterococcus faecalis V583]	    9017	   24582	    3918	   88.72	   88.72	  100.00	  112.72	    2.30	 7211.15	1.0e-26
VFDB|VFG002178 cytolysin immunity protein [Enterococcus faecalis str. MMH594]	    1321	    6171	     984	   79.07	   81.40	   97.13	  122.85	    1.49	 3139.93	1.0e-26
VFDB|VFG002179 Enterococcal surface protein; Esp [Enterococcus faecalis str. MMH594]	   65578	   35209	    5622	   76.29	   79.99	   95.37	  125.02	   13.63	 9150.31	1.0e-26
VFDB|VFG002180 ABC transporter, permease protein [Enterococcus faecalis V583]	    1857	    5098	     813	   78.97	   79.83	   98.92	  125.27	    2.38	 1510.66	1.0e-26
VFDB|VFG002181 ABC transporter, ATP-binding protein [Enterococcus faecalis V583]	    3504	    8429	    1344	   90.85	   90.85	  100.00	  110.07	    2.61	 2032.72	1.0e-26
VFDB|VFG002182 UDP-galactopyranose mutase [Enterococcus faecalis V583]	    1645	    7149	    1140	   75.79	   75.79	  100.00	  131.94	    1.45	 3445.58	1.0e-26
VFDB|VFG002183 lipoprotein [Enterococcus faecalis V583]	    1896	    2501	     399	   99.75	  100.00	   99.75	  100.00	    4.78	   83.49	1.0e-19
VFDB|VFG002184 MurB family protein [Enterococcus faecalis V583]	    6271	   15393	    2454	   86.92	   87.45	   99.39	  114.35	    2.62	 3841.11	1.0e-26
VFDB|VFG002185 CpsF protein [Enterococcus faecalis V583]	    1067	    5343	     852	   85.56	   85.68	   99.86	  116.71	    1.26	 2852.72	1.0e-26
VFDB|VFG002186 glycosyl transferase, group 2 family protein [Enterococcus faecalis V583]	    4944	   15751	    2511	   88.89	   89.49	   99.33	  111.75	    1.99	 5644.08	1.0e-26
VFDB|VFG002187 glycosyl transferase, group 2 family protein [Enterococcus faecalis V583]	    3200	    9200	    1467	   93.66	   94.89	   98.71	  105.39	    2.25	 2903.89	1.0e-26
VFDB|VFG002188 teichoic acid biosynthesis protein, putative [Enterococcus faecalis V583]	    1722	    7338	    1170	   77.61	   78.38	   99.02	  127.59	    1.53	 3481.21	1.0e-26
VFDB|VFG002189 phosphatidate cytidylyltransferase [Enterococcus faecalis V583]	    1287	    5023	     801	   89.14	   89.89	   99.17	  111.25	    1.65	 2212.29	1.0e-26
VFDB|VFG002190 undecaprenyl diphosphate synthase [Enterococcus faecalis V583]	    3018	    5117	     816	   99.14	  100.00	   99.14	  100.00	    3.79	  541.63	1.0e-26
VFDB|VFG002196 polysaccharide lyase, family 8 [Enterococcus faecalis V583]	   10389	   25843	    4119	   86.77	   87.69	   98.95	  114.04	    2.62	 6592.10	1.0e-26
VFDB|VFG042976 endocarditis and biofilm-associated pilus tip protein EbpA [Enterococcus faecalis V583]	    6158	   20779	    3312	   83.97	   84.36	   99.53	  118.54	    1.88	 7936.65	1.0e-26
VFDB|VFG042977 endocarditis and biofilm-associated pilus minor subunit EbpB [Enterococcus faecalis V583]	    2270	    8975	    1431	   82.39	   82.95	   99.33	  120.56	    1.63	 3998.27	1.0e-26
VFDB|VFG042978 endocarditis and biofilm-associated pilus major subunit EbpC [Enterococcus faecalis V583]	    4347	   11779	    1878	   93.93	   95.05	   98.82	  105.21	    2.41	 3425.43	1.0e-26
VFDB|VFG042979 sortase [Enterococcus faecalis V583]	    1388	    5362	     855	   84.44	   85.96	   98.23	  116.33	    1.72	 2339.71	1.0e-26
VFDB|VFG043508 Enterococcus faecalis surface protein Fss1, fibrinogen binding protein [Enterococcus faecalis V583]	   17224	   37426	    5964	   94.85	   95.74	   99.07	  104.45	    2.96	 7468.45	1.0e-26
VFDB|VFG043509 Enterococcus faecalis surface protein Fss2, fibrinogen binding protein [Enterococcus faecalis V583]	    9745	   31102	    4956	   81.21	   82.57	   98.36	  121.11	    2.08	11167.10	1.0e-26
VFDB|VFG043510 Enterococcus faecalis surface protein Fss3, fibrinogen binding protein [Enterococcus faecalis V583]	   18137	   20242	    3228	   72.89	   79.43	   91.77	  125.90	    7.10	  115.52	1.0e-26
VFDB|VFG043511 cell wall anchored protein SgrA [Enterococcus faecium DO]	    4177	    6114	     975	   81.64	   81.64	  100.00	  122.49	    4.29	  364.63	1.0e-26
VFDB|VFG043518 collagen adhesin precursor Acm [Enterococcus faecium str. TX2555]	   26089	   13574	    2166	  100.00	  100.00	  100.00	  100.00	   12.06	 3948.20	1.0e-26
VFDB|VFG043519 collagen adhesin protein Scm [Enterococcus faecium DO]	   30658	   12425	    1983	   98.44	   98.44	  100.00	  101.59	   15.54	 7716.11	1.0e-26
VFDB|VFG045474 CylM; cytolysin subunit modifier [Enterococcus faecalis str. MMH594]	    5699	   18708	    2982	   80.68	   80.92	   99.71	  123.58	    1.93	 6933.91	1.0e-26
VFDB|VFG045632 Collagen binding MSCRAMM, EcbA [Enterococcus faecium DO]	   52259	   20215	    3228	   99.01	  100.00	   99.01	  100.00	   17.64	14168.02	1.0e-26
VFDB|VFG000871 Type 1 fimbriae Regulatory protein fimB [Escherichia coli CFT073]	  188932	    3753	     603	   97.84	  100.00	   97.84	  100.00	  341.73	177964.97	1.0e-26
VFDB|VFG000872 Type 1 fimbriae Regulatory protein fimE [Escherichia coli CFT073]	  217968	    3711	     597	   98.83	  100.00	   98.83	  100.00	  378.45	207082.16	1.0e-26
VFDB|VFG000873 Type-1 fimbrial protein, A chain precursor [Escherichia coli CFT073]	  138324	    3779	     606	   91.09	   99.83	   91.24	  100.17	  297.65	127387.61	1.0e-26
VFDB|VFG000874 Fimbrin-like protein fimI precursor [Escherichia coli CFT073]	  165057	    3364	     540	   98.52	  100.00	   98.52	  100.00	  319.18	155233.20	1.0e-26
