#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
VFDB|VFG001443 outer membrane protein A [Escherichia coli O18:K1:H7 str. RS218]	    8188	     104	    1041	   88.95	  100.58	   88.44	   99.43	   10.91	 7880.78	1.0e-26
VFDB|VFG043623 type 3 fimbrial minor pilin subunit MrkF [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    7428	      63	     636	   99.69	  100.00	   99.69	  100.00	   11.91	 7238.93	1.0e-26
VFDB|VFG043624 fimbrial adhesin protein precursor MrkD [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    9196	      99	     996	   98.29	  100.00	   98.29	  100.00	   10.31	 8902.06	1.0e-26
VFDB|VFG043625 fimbrial biogenesis outer membrane usher protein mrkC precursor [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   22379	     240	    2487	   98.51	  100.00	   98.51	  100.00	    9.62	21668.93	1.0e-26
VFDB|VFG043626 fimbrial chaperone protein mrkB precursor [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    7990	      70	     702	   99.57	  100.00	   99.57	  100.00	   11.64	 7781.66	1.0e-26
VFDB|VFG043627 type 3 fimbrial major pilin subunit MrkA [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    3348	      61	     609	   99.34	  100.33	   99.02	   99.67	    6.00	 3167.48	1.0e-26
VFDB|VFG044322 siderophore esterase IroE [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    4858	      94	     936	   99.36	  100.00	   99.36	  100.00	    5.46	 4581.93	1.0e-26
VFDB|VFG048237 tyrosine recombinase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    1375	      61	     609	   97.87	   98.36	   99.50	  101.67	    2.34	 1199.80	1.0e-26
VFDB|VFG048247 type 1 major fimbrial subunit precursor [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    2731	      55	     549	   91.99	   92.35	   99.61	  108.28	    5.20	 2568.44	1.0e-26
VFDB|VFG048257 type 1 pilus biosynthesis fimbrial protein [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    2706	      64	     636	   98.90	   99.53	   99.37	  100.47	    4.47	 2518.51	1.0e-26
