#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
VFDB|VFG043510 Enterococcus faecalis surface protein Fss3, fibrinogen binding protein [Enterococcus faecalis V583]	  264982	    3799	    3228	   82.06	   89.65	   91.53	  111.54	  102.77	253798.80	1.0e-26
VFDB|VFG043511 cell wall anchored protein SgrA [Enterococcus faecium DO]	   15684	    1207	     975	   89.85	   89.95	   99.89	  111.17	   16.11	12406.29	1.0e-26
VFDB|VFG043518 collagen adhesin precursor Acm [Enterococcus faecium str. TX2555]	  380753	    2485	    2166	  100.00	  100.00	  100.00	  100.00	  176.26	373359.58	1.0e-26
VFDB|VFG043519 collagen adhesin protein Scm [Enterococcus faecium DO]	  347421	    2292	    1983	   98.84	   98.84	  100.00	  101.17	  175.86	340604.00	1.0e-26
VFDB|VFG045632 Collagen binding MSCRAMM, EcbA [Enterococcus faecium DO]	  643313	    3493	    3228	   99.10	  100.00	   99.10	  100.00	  215.66	632907.07	1.0e-26
VFDB|VFG000921 ChuY [Escherichia coli CFT073]	     509	     775	     624	   70.67	   72.28	   97.78	  138.36	    0.87	   55.19	1.0e-12
VFDB|VFG001443 outer membrane protein A [Escherichia coli O18:K1:H7 str. RS218]	   11494	    1290	    1041	   79.44	   91.45	   86.87	  109.35	   15.56	 8143.42	1.0e-26
VFDB|VFG002412 E. coli common pilus chaperone EcpB [Escherichia coli O157:H7 str. EDL933]	   14067	     828	     669	   87.89	  100.00	   87.89	  100.00	   32.11	11764.86	1.0e-26
VFDB|VFG002413 regulator protein EcpR [Escherichia coli O157:H7 str. EDL933]	    5812	     733	     591	   87.31	   98.31	   88.81	  101.72	   15.25	 3940.42	1.0e-26
VFDB|VFG002414 E. coli common pilus structural subunit EcpA [Escherichia coli O157:H7 str. EDL933]	   11844	     728	     588	   81.97	   91.16	   89.93	  109.70	   28.34	 9826.51	1.0e-26
VFDB|VFG002415 E. coli common pilus usher EcpC [Escherichia coli O157:H7 str. EDL933]	   31458	    3120	    2526	   85.59	   97.35	   87.92	  102.72	   18.66	23223.80	1.0e-26
VFDB|VFG002416 polymerized tip adhesin of ECP fibers [Escherichia coli O157:H7 str. EDL933]	   26614	    2032	    1644	   87.17	   97.51	   89.39	  102.56	   23.10	21094.03	1.0e-26
VFDB|VFG002417 E. coli common pilus chaperone EcpE [Escherichia coli O157:H7 str. EDL933]	    9855	     937	     756	   86.51	   98.94	   87.43	  101.07	   20.04	 7368.29	1.0e-26
VFDB|VFG043623 type 3 fimbrial minor pilin subunit MrkF [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   27691	     785	     636	   99.69	  100.00	   99.69	  100.00	   44.03	25420.29	1.0e-26
VFDB|VFG043624 fimbrial adhesin protein precursor MrkD [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   37388	    1228	     996	   99.80	  100.00	   99.80	  100.00	   37.85	33859.34	1.0e-26
VFDB|VFG043625 fimbrial biogenesis outer membrane usher protein mrkC precursor [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	  100211	    3029	    2487	   99.60	  100.00	   99.60	  100.00	   41.00	91479.07	1.0e-26
VFDB|VFG043626 fimbrial chaperone protein mrkB precursor [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   32583	     866	     702	   99.57	  100.00	   99.57	  100.00	   47.16	30073.23	1.0e-26
