#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
VFDB|VFG000871 Type 1 fimbriae Regulatory protein fimB [Escherichia coli CFT073]	    4298	    3401	     603	   97.84	  100.00	   97.84	  100.00	    7.70	  104.35	1.0e-23
VFDB|VFG000872 Type 1 fimbriae Regulatory protein fimE [Escherichia coli CFT073]	    4998	    3367	     597	   98.83	  100.00	   98.83	  100.00	    8.70	  317.72	1.0e-26
VFDB|VFG000873 Type-1 fimbrial protein, A chain precursor [Escherichia coli CFT073]	    3834	    3418	     606	   91.42	  100.00	   91.42	  100.00	    8.30	   23.79	1.1e-06
VFDB|VFG000874 Fimbrin-like protein fimI precursor [Escherichia coli CFT073]	    3343	    3046	     540	   98.52	  100.00	   98.52	  100.00	    6.46	   13.78	2.1e-04
VFDB|VFG000875 Chaperone protein fimC precursor [Escherichia coli CFT073]	    7060	    4095	     726	   98.62	  100.00	   98.62	  100.00	   10.20	  788.02	1.0e-26
VFDB|VFG000876 Outer membrane usher protein fimD precursor [Escherichia coli CFT073]	   28140	   14867	    2637	   98.86	  100.00	   98.86	  100.00	   11.14	 4095.89	1.0e-26
VFDB|VFG000877 FimF protein precursor [Escherichia coli CFT073]	    5809	    3012	     534	   99.06	  100.00	   99.06	  100.00	   11.26	  886.78	1.0e-26
VFDB|VFG000878 FimG protein precursor [Escherichia coli CFT073]	    7049	    2842	     504	   98.21	  100.00	   98.21	  100.00	   14.80	 1788.62	1.0e-26
VFDB|VFG000879 FimH protein precursor [Escherichia coli CFT073]	   45384	    5135	     912	   97.15	  100.66	   96.51	   99.35	   53.06	32065.01	1.0e-26
VFDB|VFG000880 regulatory protein PapI [Escherichia coli CFT073]	   15494	    1319	     234	   90.17	   94.44	   95.48	  105.88	   73.66	11950.28	1.0e-26
VFDB|VFG000881 (papB) regulatory protein PapB [Escherichia coli CFT073]	   55457	    1772	     315	   98.41	   99.68	   98.73	  100.32	  186.03	50358.21	1.0e-26
VFDB|VFG000888 P pilus minor subunit PapE [Escherichia coli CFT073]	   61877	    3038	     540	   95.19	  100.56	   94.66	   99.45	  121.04	53330.60	1.0e-26
VFDB|VFG000889 P pilus minor subunit PapF  [Escherichia coli CFT073]	   75842	    2985	     531	   94.73	  100.56	   94.19	   99.44	  159.74	67336.65	1.0e-26
VFDB|VFG000902 Aecreted auto transpoter toxin [Escherichia coli CFT073]	  717263	   21323	    3900	   99.51	  100.00	   99.51	  100.00	  186.75	655756.26	1.0e-26
VFDB|VFG000904 Haemoglobin protease [Escherichia coli CFT073]	   42362	   23284	    4131	   99.71	   99.78	   99.93	  100.22	   10.29	 5543.77	1.0e-26
