#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
VFDB|VFG043510 Enterococcus faecalis surface protein Fss3, fibrinogen binding protein [Enterococcus faecalis V583]	   77664	   18820	    3228	   89.96	   98.51	   91.32	  101.51	   30.75	35887.92	1.0e-26
VFDB|VFG043511 cell wall anchored protein SgrA [Enterococcus faecium DO]	   23227	    5694	     975	   97.54	   97.54	  100.00	  102.52	   23.96	10628.28	1.0e-26
VFDB|VFG043518 collagen adhesin precursor Acm [Enterococcus faecium str. TX2555]	  101602	   12611	    2166	  100.00	  100.00	  100.00	  100.00	   47.14	69336.70	1.0e-26
VFDB|VFG043519 collagen adhesin protein Scm [Enterococcus faecium DO]	   90721	   11551	    1983	   98.59	   98.84	   99.74	  101.17	   46.27	61285.81	1.0e-26
VFDB|VFG045632 Collagen binding MSCRAMM, EcbA [Enterococcus faecium DO]	   56779	   18836	    3228	   85.75	   94.83	   90.43	  105.46	   23.25	19038.36	1.0e-26
VFDB|VFG000871 Type 1 fimbriae Regulatory protein fimB [Escherichia coli CFT073]	  141618	    3503	     603	   97.84	  100.00	   97.84	  100.00	  257.28	131445.29	1.0e-26
VFDB|VFG000872 Type 1 fimbriae Regulatory protein fimE [Escherichia coli CFT073]	  163681	    3465	     597	   98.83	  100.00	   98.83	  100.00	  285.54	153571.82	1.0e-26
VFDB|VFG000873 Type-1 fimbrial protein, A chain precursor [Escherichia coli CFT073]	  104185	    3526	     606	   91.09	   99.83	   91.24	  100.17	  224.04	94066.52	1.0e-26
VFDB|VFG000874 Fimbrin-like protein fimI precursor [Escherichia coli CFT073]	  125369	    3139	     540	   98.52	  100.00	   98.52	  100.00	  243.18	116256.52	1.0e-26
VFDB|VFG000875 Chaperone protein fimC precursor [Escherichia coli CFT073]	  190968	    4209	     726	   98.90	  100.00	   98.90	  100.00	  273.68	178702.53	1.0e-26
VFDB|VFG000876 Outer membrane usher protein fimD precursor [Escherichia coli CFT073]	  706373	   14957	    2637	   98.52	  100.00	   98.52	  100.00	  281.30	662741.49	1.0e-26
