#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
VFDB|VFG000871 Type 1 fimbriae Regulatory protein fimB [Escherichia coli CFT073]	    2734	      42	     603	   98.18	  100.00	   98.18	  100.00	    4.82	 2608.47	1.0e-26
VFDB|VFG000872 Type 1 fimbriae Regulatory protein fimE [Escherichia coli CFT073]	    2164	      42	     597	   99.16	  100.00	   99.16	  100.00	    3.71	 2040.12	1.0e-26
VFDB|VFG000873 Type-1 fimbrial protein, A chain precursor [Escherichia coli CFT073]	    2059	      43	     606	   79.21	   88.45	   89.55	  113.06	    4.67	 1933.43	1.0e-26
VFDB|VFG000874 Fimbrin-like protein fimI precursor [Escherichia coli CFT073]	    2209	      38	     540	   98.70	  100.00	   98.70	  100.00	    4.25	 2096.64	1.0e-26
VFDB|VFG000875 Chaperone protein fimC precursor [Escherichia coli CFT073]	    1760	      51	     726	   97.80	   98.90	   98.89	  101.11	    2.51	 1611.05	1.0e-26
VFDB|VFG000876 Outer membrane usher protein fimD precursor [Escherichia coli CFT073]	    9098	     182	    2637	   96.74	   98.14	   98.57	  101.89	    3.62	 8564.26	1.0e-26
VFDB|VFG000877 FimF protein precursor [Escherichia coli CFT073]	    2695	      37	     534	   97.94	  100.00	   97.94	  100.00	    5.47	 2583.59	1.0e-26
VFDB|VFG000878 FimG protein precursor [Escherichia coli CFT073]	    2323	      35	     504	   97.82	  100.00	   97.82	  100.00	    4.88	 2217.90	1.0e-26
VFDB|VFG000879 FimH protein precursor [Escherichia coli CFT073]	    3517	      64	     912	   91.67	   94.08	   97.44	  106.29	    4.15	 3328.33	1.0e-26
VFDB|VFG000905 Hemolysin C [Escherichia coli CFT073]	     972	      48	     675	   77.33	   81.19	   95.26	  123.18	    1.61	  836.73	1.0e-26
VFDB|VFG000906 Hemolysin A [Escherichia coli CFT073]	   12215	     210	    3075	   99.15	   99.74	   99.41	  100.26	    4.04	11597.24	1.0e-26
VFDB|VFG000907 Hemolysin B [Escherichia coli CFT073]	   10160	     146	    2124	   97.79	   98.40	   99.38	  101.63	    4.89	 9728.59	1.0e-26
VFDB|VFG000908 Hemolysin D [Escherichia coli CFT073]	    5987	     100	    1437	   98.89	  100.00	   98.89	  100.00	    4.31	 5691.70	1.0e-26
VFDB|VFG000923 ferrienterobactin outer membrane transporter [Escherichia coli CFT073]	    5676	     157	    2241	   93.04	   96.21	   96.71	  103.94	    2.78	 5221.42	1.0e-26
VFDB|VFG000924 ferrienterobactin ABC transporter periplasmic binding protein [Escherichia coli CFT073]	    3870	      67	     957	   97.49	  100.00	   97.49	  100.00	    4.40	 3672.04	1.0e-26
VFDB|VFG000925 ferrienterobactin ABC transporter ATPase [Escherichia coli CFT073]	    3711	      57	     816	   97.30	  100.00	   97.30	  100.00	    4.90	 3541.69	1.0e-26
VFDB|VFG000926 ferrienterobactin ABC transporter permease [Escherichia coli CFT073]	    3180	      71	    1017	   89.87	   93.51	   96.11	  106.94	    3.50	 2970.54	1.0e-26
VFDB|VFG000928 iron-enterobactin ABC transporter permease [Escherichia coli CFT073]	    2645	      70	     993	   83.59	   87.71	   95.29	  114.01	    3.18	 2441.17	1.0e-26
VFDB|VFG000929 phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Escherichia coli CFT073]	   10591	      53	     771	   95.07	  100.00	   95.07	  100.00	   20.09	10432.74	1.0e-26
VFDB|VFG000930 enterobactin synthase multienzyme complex component, ATP-dependent [Escherichia coli CFT073]	   13390	     264	    3882	   90.98	   94.77	   96.00	  105.52	    3.87	12615.90	1.0e-26
VFDB|VFG000931 isochorismate synthase 1 [Escherichia coli CFT073]	    4215	      83	    1188	   89.98	   92.09	   97.71	  108.59	    3.85	 3970.32	1.0e-26
VFDB|VFG000932 2,3-dihydroxybenzoate-AMP ligase component of enterobactin synthase multienzyme complex [Escherichia coli CFT073]	    4365	     113	    1611	   93.92	   98.63	   95.22	  101.38	    3.15	 4036.01	1.0e-26
VFDB|VFG000933 isochorismatase [Escherichia coli CFT073]	    4140	      60	     858	   98.14	  100.00	   98.14	  100.00	    5.13	 3962.03	1.0e-26
VFDB|VFG001443 outer membrane protein A [Escherichia coli O18:K1:H7 str. RS218]	    3250	      73	    1041	   96.35	   98.37	   97.95	  101.66	    3.31	 3035.66	1.0e-26
VFDB|VFG001444 putative arylsulfatase [Escherichia coli O18:K1:H7 str. RS218]	    4063	     100	    1428	   89.99	   96.01	   93.73	  104.16	    3.43	 3770.62	1.0e-26
