#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
VFDB|VFG000871 Type 1 fimbriae Regulatory protein fimB [Escherichia coli CFT073]	    2187	     948	     603	   83.91	   85.57	   98.06	  116.86	    3.82	  489.20	1.0e-26
VFDB|VFG000872 Type 1 fimbriae Regulatory protein fimE [Escherichia coli CFT073]	    1637	     939	     597	   98.99	  100.34	   98.66	   99.67	    2.86	  189.05	1.0e-26
VFDB|VFG000873 Type-1 fimbrial protein, A chain precursor [Escherichia coli CFT073]	    1659	     953	     606	   73.10	   80.03	   91.34	  124.95	    3.48	  190.64	1.0e-26
VFDB|VFG000874 Fimbrin-like protein fimI precursor [Escherichia coli CFT073]	    2012	     849	     540	   98.52	  100.00	   98.52	  100.00	    3.90	  472.36	1.0e-26
VFDB|VFG000875 Chaperone protein fimC precursor [Escherichia coli CFT073]	    2713	    1141	     726	   77.13	   78.24	   98.59	  127.82	    3.89	  640.31	1.0e-26
VFDB|VFG000876 Outer membrane usher protein fimD precursor [Escherichia coli CFT073]	   11447	    4143	    2637	   94.50	   95.60	   98.85	  104.60	    4.52	 3420.92	1.0e-26
VFDB|VFG000877 FimF protein precursor [Escherichia coli CFT073]	    2469	     839	     534	   99.06	  100.00	   99.06	  100.00	    4.81	  802.06	1.0e-26
VFDB|VFG000878 FimG protein precursor [Escherichia coli CFT073]	    2598	     792	     504	   98.02	   99.80	   98.21	  100.20	    5.46	  961.19	1.0e-26
VFDB|VFG000879 FimH protein precursor [Escherichia coli CFT073]	   13595	    1432	     912	   97.37	  100.00	   97.37	  100.00	   16.04	 9844.73	1.0e-26
VFDB|VFG000880 regulatory protein PapI [Escherichia coli CFT073]	    4744	     367	     234	   80.34	   84.19	   95.43	  118.78	   22.66	 3746.24	1.0e-26
VFDB|VFG000881 (papB) regulatory protein PapB [Escherichia coli CFT073]	   16633	     494	     315	   98.41	   99.68	   98.73	  100.32	   55.60	15207.13	1.0e-26
VFDB|VFG000888 P pilus minor subunit PapE [Escherichia coli CFT073]	   25100	     846	     540	   94.81	  100.37	   94.46	   99.63	   49.43	22671.54	1.0e-26
VFDB|VFG000889 P pilus minor subunit PapF  [Escherichia coli CFT073]	   21179	     832	     531	   94.73	  100.56	   94.19	   99.44	   44.90	18806.89	1.0e-26
VFDB|VFG000902 Aecreted auto transpoter toxin [Escherichia coli CFT073]	  223529	    5923	    3900	   99.51	  100.00	   99.51	  100.00	   58.17	206369.86	1.0e-26
VFDB|VFG000904 Haemoglobin protease [Escherichia coli CFT073]	   21094	    6484	    4131	   97.02	   97.12	   99.90	  102.97	    5.13	 7739.81	1.0e-26
VFDB|VFG000916 heme oxygenase ChuS [Escherichia coli CFT073]	   74015	    1600	    1029	   97.76	   98.54	   99.21	  101.48	   73.17	69349.66	1.0e-26
VFDB|VFG000917 Outer membrane heme/hemoglobin receptor ChuA [Escherichia coli CFT073]	  133808	    2999	    1947	   98.61	  100.00	   98.61	  100.00	   70.87	125072.57	1.0e-26
VFDB|VFG000918 periplasmic heme-binding protein ChuT [Escherichia coli CFT073]	   82616	    1542	     993	   99.40	  100.00	   99.40	  100.00	   84.60	78102.63	1.0e-26
VFDB|VFG000919 Putative oxygen independent coproporphyrinogen III oxidase [Escherichia coli CFT073]	  125706	    2063	    1338	   97.91	  100.00	   97.91	  100.00	   98.38	119648.28	1.0e-26
VFDB|VFG000920 putative heme-binding protein ChuX [Escherichia coli CFT073]	   14522	     777	     495	   95.96	   99.19	   96.74	  100.81	   31.60	12348.67	1.0e-26
VFDB|VFG000921 ChuY [Escherichia coli CFT073]	   48067	     974	     624	   96.47	  100.00	   96.47	  100.00	   84.40	45221.31	1.0e-26
VFDB|VFG000922 heme permease protein ChuU [Escherichia coli CFT073]	   53592	    1549	     993	   99.40	  100.00	   99.40	  100.00	   54.70	49118.11	1.0e-26
VFDB|VFG000923 ferrienterobactin outer membrane transporter [Escherichia coli CFT073]	  157350	    3439	    2241	   97.90	  100.00	   97.90	  100.00	   74.59	147325.85	1.0e-26
VFDB|VFG000924 ferrienterobactin ABC transporter periplasmic binding protein [Escherichia coli CFT073]	   70466	    1489	     957	   98.22	  100.00	   98.22	  100.00	   77.61	66121.91	1.0e-26
VFDB|VFG000925 ferrienterobactin ABC transporter ATPase [Escherichia coli CFT073]	   50149	    1273	     816	   97.67	  100.00	   97.67	  100.00	   65.87	46453.76	1.0e-26
VFDB|VFG000926 ferrienterobactin ABC transporter permease [Escherichia coli CFT073]	   78346	    1580	    1017	   96.46	  100.00	   96.46	  100.00	   85.61	73729.51	1.0e-26
VFDB|VFG000928 iron-enterobactin ABC transporter permease [Escherichia coli CFT073]	   66020	    1546	     993	   94.76	  100.00	   94.76	  100.00	   75.76	61522.78	1.0e-26
VFDB|VFG000929 phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Escherichia coli CFT073]	   76002	    1198	     771	   93.64	  100.00	   93.64	  100.00	  139.08	72480.71	1.0e-26
VFDB|VFG000930 enterobactin synthase multienzyme complex component, ATP-dependent [Escherichia coli CFT073]	  249292	    5871	    3882	   95.54	   99.23	   96.29	  100.78	   71.35	232218.71	1.0e-26
VFDB|VFG000931 isochorismate synthase 1 [Escherichia coli CFT073]	   86759	    1843	    1188	   98.40	  100.00	   98.40	  100.00	   76.52	81380.99	1.0e-26
VFDB|VFG000932 2,3-dihydroxybenzoate-AMP ligase component of enterobactin synthase multienzyme complex [Escherichia coli CFT073]	  102626	    2494	    1611	   96.52	  100.00	   96.52	  100.00	   70.50	95380.07	1.0e-26
VFDB|VFG000933 isochorismatase [Escherichia coli CFT073]	   59309	    1337	     858	   98.25	  100.00	   98.25	  100.00	   73.29	55414.68	1.0e-26
VFDB|VFG000935 salmochelin receptor IroN [Escherichia coli CFT073]	   16440	    3419	    2178	   96.46	   97.29	   99.15	  102.78	    7.79	 8536.64	1.0e-26
VFDB|VFG001443 outer membrane protein A [Escherichia coli O18:K1:H7 str. RS218]	   62662	    1621	    1041	   98.27	  100.00	   98.27	  100.00	   63.29	57960.01	1.0e-26
VFDB|VFG001444 putative arylsulfatase [Escherichia coli O18:K1:H7 str. RS218]	  145449	    2195	    1428	   97.48	  100.07	   97.41	   99.93	  110.13	138993.10	1.0e-26
VFDB|VFG001448 KpsD [Escherichia coli O18:K1:H7 str. RS218]	  124141	    2587	    1677	   98.21	  100.00	   98.21	  100.00	   77.24	116590.05	1.0e-26
VFDB|VFG001449 KpsT [Escherichia coli O18:K1:H7 str. RS218]	    2104	    1038	     660	   93.79	   93.79	  100.00	  106.62	    3.19	  361.52	1.0e-26
VFDB|VFG001450 KpsM [Escherichia coli O18:K1:H7 str. RS218]	   37176	    1215	     777	   92.66	  100.13	   92.54	   99.87	   58.68	33683.58	1.0e-26
VFDB|VFG001713 PapX protein regulates flagellum synthesis to repress motility [Escherichia coli CFT073]	   25589	     865	     552	   97.64	  100.00	   97.64	  100.00	   50.05	23107.04	1.0e-26
VFDB|VFG002412 E. coli common pilus chaperone EcpB [Escherichia coli O157:H7 str. EDL933]	   53613	    1043	     669	   98.95	  100.00	   98.95	  100.00	   82.91	50561.54	1.0e-26
VFDB|VFG002413 regulator protein EcpR [Escherichia coli O157:H7 str. EDL933]	   32120	     925	     591	   99.66	  100.00	   99.66	  100.00	   54.96	29448.03	1.0e-26
VFDB|VFG002414 E. coli common pilus structural subunit EcpA [Escherichia coli O157:H7 str. EDL933]	   43457	     918	     588	   98.98	  100.00	   98.98	  100.00	   76.27	40776.61	1.0e-26
VFDB|VFG002415 E. coli common pilus usher EcpC [Escherichia coli O157:H7 str. EDL933]	  209743	    3844	    2526	   98.46	  100.00	   98.46	  100.00	   87.17	198487.52	1.0e-26
VFDB|VFG002416 polymerized tip adhesin of ECP fibers [Escherichia coli O157:H7 str. EDL933]	  123321	    2536	    1644	   99.09	  100.00	   99.09	  100.00	   77.20	115915.07	1.0e-26
VFDB|VFG002417 E. coli common pilus chaperone EcpE [Escherichia coli O157:H7 str. EDL933]	   50812	    1180	     756	   98.02	  100.00	   98.02	  100.00	   71.81	47379.08	1.0e-26
