#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  424855	    5670	    1486	   80.15	   91.59	   87.51	  109.18	  396.66	408141.86	1.0e-26
CARD|AAC75136.1 mdtB [Escherichia coli str. K-12 substr. MG1655]	   13738	   12419	    3123	   92.73	   93.08	   99.62	  107.43	    4.47	   66.47	1.0e-15
CARD|AAM09852.1 vanXD [Enterococcus faecium]	    6658	    2421	     609	   86.86	   99.34	   87.44	  100.66	   14.43	 1977.14	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  108062	    6021	    1529	   84.24	   94.38	   89.26	  105.96	  108.65	91269.49	1.0e-26
CARD|ABA71732.1 vanXYG [Enterococcus faecalis]	   11689	    3040	     765	  100.00	  100.00	  100.00	  100.00	   15.34	 5078.67	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	   95571	   11456	    2904	   98.76	   99.97	   98.79	  100.03	   36.22	66107.86	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 1908399	    9500	    2926	   82.13	   91.90	   89.36	  108.81	  855.20	1880085.93	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	   72028	    5943	    1504	   73.27	   83.44	   87.81	  119.84	   71.97	56009.52	1.0e-26
CARD|NP_414996.1 Escherichia coli acrA [Escherichia coli str. K-12 substr. MG1655]	    4295	    4749	    1194	   99.75	  100.00	   99.75	  100.00	    3.63	   22.80	1.8e-06
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	    5698	    6873	    1728	   93.69	   94.21	   99.45	  106.14	    3.35	  109.91	1.0e-24
CARD|AAC76539.1 mdtF [Escherichia coli str. K-12 substr. MG1655]	   14366	   12382	    3114	   90.37	   91.65	   98.60	  109.11	    4.83	  147.03	1.0e-26
CARD|NP_415434.1 msbA [Escherichia coli str. K-12 substr. MG1655]	    6953	    6956	    1749	   95.60	   95.94	   99.64	  104.23	    4.06	    0.00	9.8e-01
CARD|BAE78082.1 mdtP [Escherichia coli str. K-12 substr. W3110]	   10362	    5832	    1467	   98.09	  100.00	   98.09	  100.00	    7.42	 1267.13	1.0e-26
CARD|CBH51823.1 tet44 [Campylobacter fetus subsp. fetus]	    8339	    7647	    1923	   95.06	   96.10	   98.92	  104.06	    4.54	   29.89	4.6e-08
CARD|NP_414995.1 acrB [Escherichia coli str. K-12 substr. MG1655]	   11591	   12529	    3150	   92.67	   93.14	   99.49	  107.36	    3.75	   36.52	2.0e-09
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  566279	    5747	    1528	   79.65	   90.05	   88.44	  111.05	  476.72	549266.52	1.0e-26
CARD|AFK31666.1 tet(40) [Streptococcus suis]	  151080	    4787	    1221	  100.00	  100.00	  100.00	  100.00	  124.07	137305.59	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	 1869038	    9472	    2904	   92.25	   99.93	   92.32	  100.07	  895.72	1840810.26	1.0e-26
CARD|CDJ73208 Escherichia coli UhpT with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	    7430	    5535	    1392	   94.54	   95.11	   99.40	  105.14	    5.48	  276.87	1.0e-26
CARD|AL123456.3_1471846_1473382 Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to viomycin [Mycobacterium tuberculosis H37Rv]	  219059	    5987	    1537	   78.66	   88.94	   88.44	  112.44	  213.68	201734.83	1.0e-26
CARD|AAC75137.1 mdtC [Escherichia coli str. K-12 substr. MG1655]	   13649	   12240	    3078	   98.60	   99.74	   98.86	  100.26	    4.60	   76.64	1.0e-17
CARD|U00096_223771_225312 Escherichia coli 16S rRNA mutation in the rrsH gene conferring resistance to spectinomycin [Escherichia coli K-12]	  424012	    5884	    1542	   93.97	  100.06	   93.91	   99.94	  298.28	406679.37	1.0e-26
CARD|AJD73064.1 RlmA(II) [Streptococcus pneumoniae]	     842	    3377	     849	   73.97	   81.39	   90.88	  122.87	    1.38	 1523.61	1.0e-26
