#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
VFDB|VFG002164 aggregation substance PrgB/Asc10 [Enterococcus faecalis V583]	  170541	   77161	    3918	   91.81	   94.05	   97.61	  106.32	   46.27	35202.36	1.0e-26
VFDB|VFG002165 endocarditis specific antigen [Enterococcus faecalis V583]	   39622	   18273	     927	   99.89	  100.00	   99.89	  100.00	   42.96	 7872.40	1.0e-26
VFDB|VFG002166 collagen adhesin protein [Enterococcus faecalis V583]	   91131	   39901	    2025	  100.00	  100.00	  100.00	  100.00	   45.14	20028.68	1.0e-26
VFDB|VFG002171 aggregation substance [Enterococcus faecalis V583]	  409627	   76927	    3918	   99.21	  100.00	   99.21	  100.00	  109.21	227496.06	1.0e-26
VFDB|VFG002172 aggregation substance [Enterococcus faecalis V583]	  110270	   77220	    3918	   87.34	   89.56	   97.52	  111.66	   30.23	 5825.67	1.0e-26
VFDB|VFG002173 aggregation substance Asa1 [Enterococcus faecalis V583]	  231887	   76569	    3891	   88.51	   90.44	   97.87	  110.57	   63.02	78207.10	1.0e-26
VFDB|VFG002174 coccolysin [Enterococcus faecalis V583]	   54813	   30217	    1533	  100.00	  100.00	  100.00	  100.00	   35.82	 7114.40	1.0e-26
VFDB|VFG002175 cytolysin regulator R1 [Enterococcus faecalis str. MMH594]	   15476	    5618	     285	  100.00	  100.00	  100.00	  100.00	   54.44	 4606.11	1.0e-26
VFDB|VFG002176 ABC-type transporter [Enterococcus faecalis str. MMH594]	  131433	   42246	    2145	   99.77	  100.00	   99.77	  100.00	   61.90	45798.79	1.0e-26
VFDB|VFG002177 cytolysin activator [Enterococcus faecalis str. MMH594]	   63592	   24417	    1239	   99.84	  100.00	   99.84	  100.00	   51.73	17436.89	1.0e-26
VFDB|VFG002178 cytolysin immunity protein [Enterococcus faecalis str. MMH594]	   51798	   19394	     984	   97.46	  100.00	   97.46	  100.00	   57.33	14749.10	1.0e-26
