#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  355449	    7961	    1486	   82.91	   92.80	   89.34	  107.76	  330.46	332262.76	1.0e-26
CARD|AAM09852.1 vanXD [Enterococcus faecium]	   14289	    3341	     609	  100.00	  100.00	  100.00	  100.00	   23.85	 6797.64	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  175876	    8297	    1529	   82.86	   93.79	   88.35	  106.62	  179.18	152478.88	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	   98890	   15853	    2904	   94.08	   98.83	   95.19	  101.18	   50.01	60090.78	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 1832629	   14020	    2926	   80.49	   89.61	   89.82	  111.59	  849.08	1790993.24	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	   68525	    8223	    1504	   78.26	   88.36	   88.56	  113.17	   71.50	47378.26	1.0e-26
CARD|CBH51823.1 tet44 [Campylobacter fetus subsp. fetus]	    6300	   10562	    1923	   90.33	   91.26	   98.97	  109.57	    3.42	 1077.56	1.0e-26
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  185867	    8286	    1528	   72.91	   83.12	   87.72	  120.31	  172.17	162423.07	1.0e-26
CARD|AFK31666.1 tet(40) [Streptococcus suis]	  301093	    6566	    1221	   99.75	  100.00	   99.75	  100.00	  249.71	281954.34	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	 3341073	   12228	    2904	   94.90	  100.00	   94.90	  100.00	 1473.80	3304566.65	1.0e-26
CARD|AL123456.3_1471846_1473382 Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to viomycin [Mycobacterium tuberculosis H37Rv]	  567320	    8109	    1537	   79.77	   91.28	   87.38	  109.55	  492.64	543449.05	1.0e-26
CARD|AAY32951.1 lnuC [Streptococcus agalactiae]	    9672	    2716	     495	   99.19	  100.00	   99.19	  100.00	   20.77	 3904.70	1.0e-26
CARD|U00096_223771_225312 Escherichia coli 16S rRNA mutation in the rrsH gene conferring resistance to spectinomycin [Escherichia coli K-12]	  413402	    8227	    1542	   91.76	  100.19	   91.59	   99.81	  312.81	389362.83	1.0e-26
CARD|AGV10830.1 APH(3')-IIIa [Campylobacter coli CVM N29710]	   40614	    4354	     795	  100.00	  100.00	  100.00	  100.00	   51.17	29237.38	1.0e-26
