#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
VFDB|VFG002177 cytolysin activator [Enterococcus faecalis str. MMH594]	    2119	     718	    1239	   86.68	   86.84	   99.81	  115.15	    1.72	  691.40	1.0e-26
VFDB|VFG002184 MurB family protein [Enterococcus faecalis V583]	    2780	    1422	    2454	   72.82	   72.86	   99.94	  137.25	    1.14	  438.24	1.0e-26
VFDB|VFG002190 undecaprenyl diphosphate synthase [Enterococcus faecalis V583]	     959	     473	     816	   80.76	   80.76	  100.00	  123.82	    1.18	  164.70	1.0e-26
VFDB|VFG042979 sortase [Enterococcus faecalis V583]	    1061	     495	     855	   79.30	   79.42	   99.85	  125.92	    1.24	  205.11	1.0e-26
VFDB|VFG043510 Enterococcus faecalis surface protein Fss3, fibrinogen binding protein [Enterococcus faecalis V583]	    6437	    1869	    3228	   87.14	   90.95	   95.81	  109.95	    2.40	 2512.19	1.0e-26
VFDB|VFG043519 collagen adhesin protein Scm [Enterococcus faecium DO]	    2180	    1149	    1983	   70.20	   70.60	   99.43	  141.64	    1.12	  318.64	1.0e-26
VFDB|VFG045470 cytolysin regulator R2 [Enterococcus faecalis str. MMH594]	     176	     116	     201	   87.56	   87.56	  100.00	  114.20	    0.88	   12.06	5.2e-04
VFDB|VFG045472 CylL; cytolysin subunit [Enterococcus faecalis str. MMH594]	     357	     120	     207	   71.98	   71.98	  100.00	  138.93	    1.72	  117.66	1.0e-26
VFDB|VFG045473 CylS; cytolysin subunit [Enterococcus faecalis str. MMH594]	     188	     111	     192	   81.25	   81.77	   99.36	  122.29	    0.99	   19.61	9.5e-06
VFDB|VFG000871 Type 1 fimbriae Regulatory protein fimB [Escherichia coli CFT073]	   32675	     344	     603	   97.84	  100.00	   97.84	  100.00	   58.63	31654.55	1.0e-26
VFDB|VFG000872 Type 1 fimbriae Regulatory protein fimE [Escherichia coli CFT073]	   35171	     341	     597	   99.16	  100.00	   99.16	  100.00	   60.71	34160.66	1.0e-26
VFDB|VFG000873 Type-1 fimbrial protein, A chain precursor [Escherichia coli CFT073]	   19942	     348	     606	   91.42	  100.00	   91.42	  100.00	   42.25	18920.15	1.0e-26
VFDB|VFG000874 Fimbrin-like protein fimI precursor [Escherichia coli CFT073]	   21188	     310	     540	   97.78	  100.00	   97.78	  100.00	   42.17	20274.55	1.0e-26
VFDB|VFG000875 Chaperone protein fimC precursor [Escherichia coli CFT073]	   31717	     415	     726	   98.62	  100.00	   98.62	  100.00	   45.71	30491.97	1.0e-26
VFDB|VFG000876 Outer membrane usher protein fimD precursor [Escherichia coli CFT073]	  134070	    1442	    2637	   98.41	  100.00	   98.41	  100.00	   53.64	129804.15	1.0e-26
VFDB|VFG000877 FimF protein precursor [Escherichia coli CFT073]	   18832	     307	     534	   94.01	   96.44	   97.48	  103.69	   38.08	17929.76	1.0e-26
VFDB|VFG000878 FimG protein precursor [Escherichia coli CFT073]	   20794	     289	     504	   97.42	  100.00	   97.42	  100.00	   44.95	19940.50	1.0e-26
VFDB|VFG000879 FimH protein precursor [Escherichia coli CFT073]	   36792	     520	     912	   97.04	  100.00	   97.04	  100.00	   44.46	35258.60	1.0e-26
VFDB|VFG000923 ferrienterobactin outer membrane transporter [Escherichia coli CFT073]	   84322	    1253	    2241	   96.74	  100.00	   96.74	  100.00	   41.74	80634.73	1.0e-26
VFDB|VFG000924 ferrienterobactin ABC transporter periplasmic binding protein [Escherichia coli CFT073]	   38788	     546	     957	   97.39	  100.00	   97.39	  100.00	   43.84	37180.17	1.0e-26
VFDB|VFG000925 ferrienterobactin ABC transporter ATPase [Escherichia coli CFT073]	   26350	     468	     816	   96.57	  100.00	   96.57	  100.00	   36.00	24978.32	1.0e-26
VFDB|VFG000926 ferrienterobactin ABC transporter permease [Escherichia coli CFT073]	   38376	     580	    1017	   93.90	   97.35	   96.46	  102.73	   41.65	36669.39	1.0e-26
VFDB|VFG000928 iron-enterobactin ABC transporter permease [Escherichia coli CFT073]	   33567	     567	     993	   94.36	  100.00	   94.36	  100.00	   40.25	31901.11	1.0e-26
VFDB|VFG000929 phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Escherichia coli CFT073]	   88613	     430	     771	   94.94	  100.00	   94.94	  100.00	  168.91	87330.42	1.0e-26
VFDB|VFG000930 enterobactin synthase multienzyme complex component, ATP-dependent [Escherichia coli CFT073]	  132415	    2125	    3882	   95.03	   99.30	   95.69	  100.70	   38.88	126172.25	1.0e-26
VFDB|VFG000931 isochorismate synthase 1 [Escherichia coli CFT073]	   44547	     676	    1188	   97.56	  100.00	   97.56	  100.00	   40.88	42558.88	1.0e-26
VFDB|VFG000932 2,3-dihydroxybenzoate-AMP ligase component of enterobactin synthase multienzyme complex [Escherichia coli CFT073]	   51590	     914	    1611	   95.72	  100.00	   95.72	  100.00	   37.17	48911.05	1.0e-26
VFDB|VFG000933 isochorismatase [Escherichia coli CFT073]	   37674	     489	     858	   98.25	  100.00	   98.25	  100.00	   46.70	36229.77	1.0e-26
VFDB|VFG001443 outer membrane protein A [Escherichia coli O18:K1:H7 str. RS218]	   35283	     594	    1041	   95.58	  101.15	   94.49	   98.86	   39.88	33537.74	1.0e-26
VFDB|VFG002412 E. coli common pilus chaperone EcpB [Escherichia coli O157:H7 str. EDL933]	     990	     388	     669	   79.37	   89.99	   88.21	  111.13	    2.33	  262.97	1.0e-26
VFDB|VFG002413 regulator protein EcpR [Escherichia coli O157:H7 str. EDL933]	     664	     342	     591	   74.79	   85.28	   87.70	  117.26	    1.79	  102.46	1.0e-23
VFDB|VFG034754 Type III secretion system effector espL1 [Escherichia coli O157:H7 str. EDL933]	   74298	    1066	    1899	   97.79	  100.00	   97.79	  100.00	   42.00	71157.61	1.0e-26
VFDB|VFG034772 Type III secretion system effector EspL4 [Escherichia coli O157:H7 str. EDL933]	  100382	    1214	    2187	   71.51	   75.08	   95.25	  133.19	   51.39	96796.38	1.0e-26
VFDB|VFG034815 Type III secretion system effector espR1 [Escherichia coli O157:H7 str. EDL933]	   38299	     719	    1260	   81.67	   87.78	   93.04	  113.92	   36.68	36194.57	1.0e-26
VFDB|VFG034849 Type III secretion system effector EspX1 [Escherichia coli O157:H7 str. EDL933]	   67680	     801	    1422	   95.22	   99.93	   95.29	  100.07	   54.22	65313.91	1.0e-26
VFDB|VFG034866 Type III secretion system effector EspX4 [Escherichia coli O157:H7 str. EDL933]	   92262	     881	    1581	   93.36	  100.00	   93.36	  100.00	   71.99	89652.05	1.0e-26
VFDB|VFG034873 Type III secretion system effector EspX5 [Escherichia coli O157:H7 str. EDL933]	   89900	     721	    1293	   96.98	  100.00	   96.98	  100.00	   76.49	87759.05	1.0e-26
VFDB|VFG044159 enterobactin/ferric enterobactin esterase [Escherichia coli CFT073]	   42233	     685	    1203	   96.59	  100.00	   96.59	  100.00	   39.45	40220.52	1.0e-26
VFDB|VFG044165 enterobactin exporter, iron-regulated [Escherichia coli CFT073]	   42791	     712	    1251	   95.68	  100.00	   95.68	  100.00	   39.15	40699.88	1.0e-26
VFDB|VFG043623 type 3 fimbrial minor pilin subunit MrkF [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	     896	     368	     636	   87.74	   89.31	   98.24	  111.97	    1.58	  219.66	1.0e-26
VFDB|VFG043624 fimbrial adhesin protein precursor MrkD [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    1398	     577	     996	   77.31	   81.73	   94.59	  122.36	    1.78	  340.66	1.0e-26
VFDB|VFG043625 fimbrial biogenesis outer membrane usher protein mrkC precursor [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    5947	    1440	    2487	   90.67	   94.41	   96.04	  105.92	    2.79	 2749.80	1.0e-26
VFDB|VFG043626 fimbrial chaperone protein mrkB precursor [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    2091	     406	     702	   98.72	   99.43	   99.28	  100.57	    3.24	 1135.31	1.0e-26
VFDB|VFG043627 type 3 fimbrial major pilin subunit MrkA [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    1287	     353	     609	   80.95	   83.25	   97.24	  120.12	    2.32	  531.68	1.0e-26
