#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
VFDB|VFG043510 Enterococcus faecalis surface protein Fss3, fibrinogen binding protein [Enterococcus faecalis V583]	  506703	    8259	    3228	   79.49	   86.80	   91.58	  115.20	  196.61	482455.47	1.0e-26
VFDB|VFG043511 cell wall anchored protein SgrA [Enterococcus faecium DO]	   81667	    2596	     975	   96.00	   96.00	  100.00	  104.17	   83.94	74196.60	1.0e-26
VFDB|VFG043518 collagen adhesin precursor Acm [Enterococcus faecium str. TX2555]	  704952	    5433	    2166	  100.00	  100.00	  100.00	  100.00	  326.04	688819.11	1.0e-26
VFDB|VFG043519 collagen adhesin protein Scm [Enterococcus faecium DO]	  678243	    4987	    1983	   98.89	   98.89	  100.00	  101.12	  343.18	663427.53	1.0e-26
VFDB|VFG045632 Collagen binding MSCRAMM, EcbA [Enterococcus faecium DO]	 1227391	    7677	    3228	   99.54	  100.00	   99.54	  100.00	  409.82	1204550.55	1.0e-26
VFDB|VFG001443 outer membrane protein A [Escherichia coli O18:K1:H7 str. RS218]	   24835	    2787	    1041	   80.02	   92.03	   86.95	  108.66	   33.60	17597.77	1.0e-26
VFDB|VFG002412 E. coli common pilus chaperone EcpB [Escherichia coli O157:H7 str. EDL933]	   31077	    1790	     669	   87.74	  100.00	   87.74	  100.00	   70.58	26096.55	1.0e-26
VFDB|VFG002413 regulator protein EcpR [Escherichia coli O157:H7 str. EDL933]	   12536	    1584	     591	   75.47	   86.29	   87.45	  115.88	   33.27	 8494.46	1.0e-26
VFDB|VFG002414 E. coli common pilus structural subunit EcpA [Escherichia coli O157:H7 str. EDL933]	   22996	    1574	     588	   89.63	  100.00	   89.63	  100.00	   55.53	18675.91	1.0e-26
VFDB|VFG002415 E. coli common pilus usher EcpC [Escherichia coli O157:H7 str. EDL933]	   71245	    6737	    2526	   85.47	   97.15	   87.98	  102.93	   42.49	53362.08	1.0e-26
VFDB|VFG002416 polymerized tip adhesin of ECP fibers [Escherichia coli O157:H7 str. EDL933]	   61014	    4387	    1644	   87.17	   97.51	   89.39	  102.56	   52.84	49027.88	1.0e-26
VFDB|VFG002417 E. coli common pilus chaperone EcpE [Escherichia coli O157:H7 str. EDL933]	   19779	    2025	     756	   79.89	   92.33	   86.53	  108.31	   40.19	14455.96	1.0e-26
VFDB|VFG043623 type 3 fimbrial minor pilin subunit MrkF [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   62192	    1696	     636	   99.69	  100.00	   99.69	  100.00	   98.98	57281.61	1.0e-26
VFDB|VFG043624 fimbrial adhesin protein precursor MrkD [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   89230	    2650	     996	   99.80	  100.00	   99.80	  100.00	   90.44	81583.23	1.0e-26
VFDB|VFG043625 fimbrial biogenesis outer membrane usher protein mrkC precursor [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	  230041	    6534	    2487	   99.60	  100.00	   99.60	  100.00	   94.22	211160.47	1.0e-26
VFDB|VFG043626 fimbrial chaperone protein mrkB precursor [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   80074	    1869	     702	   99.57	  100.00	   99.57	  100.00	  116.14	74635.05	1.0e-26
VFDB|VFG043627 type 3 fimbrial major pilin subunit MrkA [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   55785	    1625	     609	   99.34	  100.00	   99.34	  100.00	   93.77	51091.71	1.0e-26
VFDB|VFG044322 siderophore esterase IroE [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   74282	    2494	     936	   99.15	  100.00	   99.15	  100.00	   81.70	67122.23	1.0e-26
VFDB|VFG048229 tyrosine recombinase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   50544	    1618	     606	   99.50	  100.00	   99.50	  100.00	   84.83	45889.10	1.0e-26
VFDB|VFG048237 tyrosine recombinase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   48601	    1626	     609	   99.18	  100.00	   99.18	  100.00	   81.84	43931.05	1.0e-26
VFDB|VFG048247 type 1 major fimbrial subunit precursor [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   51621	    1466	     549	   99.64	  100.00	   99.64	  100.00	   95.23	47384.41	1.0e-26
VFDB|VFG048257 type 1 pilus biosynthesis fimbrial protein [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   50353	    1698	     636	   99.06	  100.00	   99.06	  100.00	   81.69	45478.45	1.0e-26
VFDB|VFG048267 periplasmic chaperone [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   67824	    1936	     726	   99.72	  100.00	   99.72	  100.00	   94.64	62230.81	1.0e-26
VFDB|VFG048277 outer membrane usher protein  [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	  270927	    6925	    2646	   99.40	  100.00	   99.40	  100.00	  104.21	250842.10	1.0e-26
VFDB|VFG048287 type 1 fimbrial minor component [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   52172	    1418	     531	   99.25	  100.00	   99.25	  100.00	  100.76	48067.98	1.0e-26
VFDB|VFG048297 type 1 fimbrial minor component [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   44276	    1338	     501	   99.60	  100.00	   99.60	  100.00	   89.47	40416.50	1.0e-26
VFDB|VFG048307 type 1 fimbrial adhesin precursor [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   88097	    2419	     909	   99.34	  100.00	   99.34	  100.00	   98.80	81097.05	1.0e-26
VFDB|VFG048317 transcriptional regulator [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	  118124	    3296	    1242	   99.60	  100.00	   99.60	  100.00	   96.67	108591.46	1.0e-26
VFDB|VFG048327 transcriptional activator [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   51073	    1899	     711	   99.72	  100.00	   99.72	  100.00	   72.70	45648.29	1.0e-26
VFDB|VFG048338 LuxR family regulatory protein [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   49527	    1562	     585	   99.32	  100.00	   99.32	  100.00	   86.79	45030.23	1.0e-26
VFDB|VFG048348 phosphodiesterase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   58560	    1913	     717	   99.86	  100.00	   99.86	  100.00	   82.27	53061.15	1.0e-26
VFDB|VFG048409 2,3-dihydroxybenzoate-2,3-dehydrogenase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   74663	    2094	     786	   98.22	  100.00	   98.22	  100.00	  100.46	68607.48	1.0e-26
VFDB|VFG048419 2,3-dihydro-2,3-dihydroxybenzoate synthetase, isochroismatase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   80878	    2269	     852	   98.71	  100.00	   98.71	  100.00	   99.41	74317.74	1.0e-26
