#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
VFDB|VFG000871 Type 1 fimbriae Regulatory protein fimB [Escherichia coli CFT073]	   56933	     607	     603	   98.01	  100.00	   98.01	  100.00	  100.56	55135.18	1.0e-26
VFDB|VFG000872 Type 1 fimbriae Regulatory protein fimE [Escherichia coli CFT073]	   57747	     601	     597	   99.16	  100.00	   99.16	  100.00	   99.49	55966.82	1.0e-26
VFDB|VFG000873 Type-1 fimbrial protein, A chain precursor [Escherichia coli CFT073]	   39099	     613	     606	   91.42	  100.00	   91.42	  100.00	   81.10	37296.23	1.0e-26
VFDB|VFG000874 Fimbrin-like protein fimI precursor [Escherichia coli CFT073]	   55451	     544	     540	   97.78	  100.00	   97.78	  100.00	  109.94	53838.62	1.0e-26
VFDB|VFG000875 Chaperone protein fimC precursor [Escherichia coli CFT073]	   64551	     730	     726	   98.62	  100.00	   98.62	  100.00	   92.89	62392.31	1.0e-26
VFDB|VFG000876 Outer membrane usher protein fimD precursor [Escherichia coli CFT073]	  284427	    2509	    2637	   98.41	  100.00	   98.41	  100.00	  113.29	276986.48	1.0e-26
VFDB|VFG000877 FimF protein precursor [Escherichia coli CFT073]	   42202	     540	     534	   97.57	  100.00	   97.57	  100.00	   85.77	40608.60	1.0e-26
VFDB|VFG000878 FimG protein precursor [Escherichia coli CFT073]	   49428	     508	     504	   97.42	  100.00	   97.42	  100.00	  106.31	47921.83	1.0e-26
VFDB|VFG000879 FimH protein precursor [Escherichia coli CFT073]	   85695	     912	     912	   97.04	  100.00	   97.04	  100.00	  102.81	82995.01	1.0e-26
VFDB|VFG000923 ferrienterobactin outer membrane transporter [Escherichia coli CFT073]	  178024	    2192	    2241	   96.74	  100.00	   96.74	  100.00	   86.84	171554.58	1.0e-26
VFDB|VFG000924 ferrienterobactin ABC transporter periplasmic binding protein [Escherichia coli CFT073]	   89256	     957	     957	   97.39	  100.00	   97.39	  100.00	  100.83	86425.54	1.0e-26
VFDB|VFG000925 ferrienterobactin ABC transporter ATPase [Escherichia coli CFT073]	   62504	     821	     816	   96.57	  100.00	   96.57	  100.00	   85.12	60082.27	1.0e-26
VFDB|VFG000926 ferrienterobactin ABC transporter permease [Escherichia coli CFT073]	   85921	    1017	    1017	   94.30	   97.74	   96.48	  102.31	   93.51	82915.00	1.0e-26
VFDB|VFG000928 iron-enterobactin ABC transporter permease [Escherichia coli CFT073]	   70863	     997	     993	   94.36	  100.00	   94.36	  100.00	   81.44	67925.59	1.0e-26
VFDB|VFG000929 phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Escherichia coli CFT073]	  218470	     746	     771	   94.94	  100.00	   94.94	  100.00	  414.53	216241.93	1.0e-26
VFDB|VFG000930 enterobactin synthase multienzyme complex component, ATP-dependent [Escherichia coli CFT073]	  319473	    3661	    3882	   95.08	   99.33	   95.72	  100.67	   93.42	308654.98	1.0e-26
