#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
VFDB|VFG045632 Collagen binding MSCRAMM, EcbA [Enterococcus faecium DO]	    4104	    3927	    3228	   73.27	   73.95	   99.08	  135.23	    1.35	    3.87	4.9e-02
VFDB|VFG000871 Type 1 fimbriae Regulatory protein fimB [Escherichia coli CFT073]	   35499	     728	     603	   97.84	  100.00	   97.84	  100.00	   63.51	33372.18	1.0e-26
VFDB|VFG000872 Type 1 fimbriae Regulatory protein fimE [Escherichia coli CFT073]	   37939	     720	     597	   98.83	  100.00	   98.83	  100.00	   66.01	35830.19	1.0e-26
VFDB|VFG000873 Type-1 fimbrial protein, A chain precursor [Escherichia coli CFT073]	   24830	     733	     606	   91.09	   99.83	   91.24	  100.17	   53.61	22713.10	1.0e-26
VFDB|VFG000874 Fimbrin-like protein fimI precursor [Escherichia coli CFT073]	   27879	     653	     540	   98.52	  100.00	   98.52	  100.00	   53.91	25978.71	1.0e-26
VFDB|VFG000875 Chaperone protein fimC precursor [Escherichia coli CFT073]	   45478	     875	     726	   98.90	  100.00	   98.90	  100.00	   64.97	42918.27	1.0e-26
VFDB|VFG000876 Outer membrane usher protein fimD precursor [Escherichia coli CFT073]	  164308	    3102	    2637	   98.52	  100.00	   98.52	  100.00	   65.32	155230.90	1.0e-26
VFDB|VFG000877 FimF protein precursor [Escherichia coli CFT073]	   25785	     646	     534	   96.63	  100.00	   96.63	  100.00	   53.83	23909.03	1.0e-26
VFDB|VFG000878 FimG protein precursor [Escherichia coli CFT073]	   26130	     610	     504	   98.21	  100.00	   98.21	  100.00	   54.87	24355.56	1.0e-26
VFDB|VFG000879 FimH protein precursor [Escherichia coli CFT073]	   56372	    1097	     912	   97.48	  100.00	   97.48	  100.00	   66.79	53164.50	1.0e-26
VFDB|VFG000916 heme oxygenase ChuS [Escherichia coli CFT073]	   55225	    1238	    1029	   97.67	   98.54	   99.11	  101.48	   54.75	51619.10	1.0e-26
VFDB|VFG000917 Outer membrane heme/hemoglobin receptor ChuA [Escherichia coli CFT073]	  122834	    2310	    1947	   99.54	  100.00	   99.54	  100.00	   64.18	116073.44	1.0e-26
VFDB|VFG000918 periplasmic heme-binding protein ChuT [Escherichia coli CFT073]	   72807	    1190	     993	   99.80	  100.00	   99.80	  100.00	   73.92	69312.18	1.0e-26
VFDB|VFG000919 Putative oxygen independent coproporphyrinogen III oxidase [Escherichia coli CFT073]	   90989	    1598	    1338	   98.88	  100.00	   98.88	  100.00	   70.50	86304.92	1.0e-26
VFDB|VFG000920 putative heme-binding protein ChuX [Escherichia coli CFT073]	   34724	     598	     495	  100.00	  100.00	  100.00	  100.00	   70.41	32970.27	1.0e-26
VFDB|VFG000921 ChuY [Escherichia coli CFT073]	   36517	     753	     624	   98.24	  100.00	   98.24	  100.00	   60.87	34316.91	1.0e-26
VFDB|VFG000922 heme permease protein ChuU [Escherichia coli CFT073]	   49133	    1196	     993	   99.50	  100.00	   99.50	  100.00	   50.06	45657.69	1.0e-26
VFDB|VFG000923 ferrienterobactin outer membrane transporter [Escherichia coli CFT073]	  120281	    2660	    2241	   98.93	  100.00	   98.93	  100.00	   55.58	112528.69	1.0e-26
VFDB|VFG000924 ferrienterobactin ABC transporter periplasmic binding protein [Escherichia coli CFT073]	   51853	    1152	     957	   98.43	  100.00	   98.43	  100.00	   56.85	48496.25	1.0e-26
VFDB|VFG000925 ferrienterobactin ABC transporter ATPase [Escherichia coli CFT073]	   44439	     984	     816	   99.14	  100.00	   99.14	  100.00	   56.44	41572.21	1.0e-26
VFDB|VFG000926 ferrienterobactin ABC transporter permease [Escherichia coli CFT073]	   57102	    1223	    1017	   97.84	  100.00	   97.84	  100.00	   60.07	53534.87	1.0e-26
VFDB|VFG000928 iron-enterobactin ABC transporter permease [Escherichia coli CFT073]	   44569	    1197	     993	   97.89	  100.00	   97.89	  100.00	   48.01	41101.87	1.0e-26
VFDB|VFG000929 phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Escherichia coli CFT073]	   49817	     928	     771	   83.79	   87.55	   95.70	  114.22	   85.33	47098.86	1.0e-26
VFDB|VFG000930 enterobactin synthase multienzyme complex component, ATP-dependent [Escherichia coli CFT073]	  211107	    4523	    3882	   98.20	  100.00	   98.20	  100.00	   57.54	197917.42	1.0e-26
VFDB|VFG000931 isochorismate synthase 1 [Escherichia coli CFT073]	   66627	    1426	    1188	   98.74	  100.00	   98.74	  100.00	   58.54	62468.07	1.0e-26
VFDB|VFG000932 2,3-dihydroxybenzoate-AMP ligase component of enterobactin synthase multienzyme complex [Escherichia coli CFT073]	   85584	    1926	    1611	   98.88	  100.00	   98.88	  100.00	   55.09	79974.07	1.0e-26
VFDB|VFG000933 isochorismatase [Escherichia coli CFT073]	   54620	    1032	     858	   99.42	  100.00	   99.42	  100.00	   65.21	51599.14	1.0e-26
VFDB|VFG001443 outer membrane protein A [Escherichia coli O18:K1:H7 str. RS218]	   45223	    1255	    1041	   97.21	  101.15	   96.11	   98.86	   48.45	41592.95	1.0e-26
VFDB|VFG001444 putative arylsulfatase [Escherichia coli O18:K1:H7 str. RS218]	   99535	    1702	    1428	   98.25	  100.07	   98.18	   99.93	   73.79	94541.67	1.0e-26
VFDB|VFG001713 PapX protein regulates flagellum synthesis to repress motility [Escherichia coli CFT073]	   32884	     667	     552	   97.64	  100.00	   97.64	  100.00	   63.88	30935.44	1.0e-26
VFDB|VFG002412 E. coli common pilus chaperone EcpB [Escherichia coli O157:H7 str. EDL933]	   37865	     807	     669	   98.06	  100.00	   98.06	  100.00	   60.93	35509.03	1.0e-26
VFDB|VFG002413 regulator protein EcpR [Escherichia coli O157:H7 str. EDL933]	   36798	     713	     591	   99.49	  100.00	   99.49	  100.00	   63.77	34710.99	1.0e-26
VFDB|VFG002414 E. coli common pilus structural subunit EcpA [Escherichia coli O157:H7 str. EDL933]	   28127	     711	     588	   98.47	  100.00	   98.47	  100.00	   50.70	26062.91	1.0e-26
VFDB|VFG002415 E. coli common pilus usher EcpC [Escherichia coli O157:H7 str. EDL933]	  135641	    2989	    2526	   97.62	  100.00	   97.62	  100.00	   58.22	126929.53	1.0e-26
VFDB|VFG002416 polymerized tip adhesin of ECP fibers [Escherichia coli O157:H7 str. EDL933]	   90489	    1963	    1644	   99.21	  100.00	   99.21	  100.00	   57.15	84763.92	1.0e-26
VFDB|VFG002417 E. coli common pilus chaperone EcpE [Escherichia coli O157:H7 str. EDL933]	   37132	     913	     756	   97.88	  100.00	   97.88	  100.00	   52.54	34480.55	1.0e-26
VFDB|VFG042390 regulatory protein SfaX [Escherichia coli UTI89]	    3707	     671	     552	   78.08	   81.70	   95.57	  122.39	    7.31	 2104.92	1.0e-26
VFDB|VFG044159 enterobactin/ferric enterobactin esterase [Escherichia coli CFT073]	   68791	    1443	    1203	   99.00	  100.00	   99.00	  100.00	   58.89	64579.11	1.0e-26
VFDB|VFG044165 enterobactin exporter, iron-regulated [Escherichia coli CFT073]	   69305	    1500	    1251	   97.44	  100.00	   97.44	  100.00	   60.13	64929.35	1.0e-26
