#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  868554	   14243	    1486	   85.67	   98.05	   87.37	  101.99	  890.65	826741.58	1.0e-26
CARD|AAC75136.1 mdtB [Escherichia coli str. K-12 substr. MG1655]	    6958	   30990	    3123	   90.07	   91.67	   98.25	  109.08	    2.37	15219.40	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	 1724909	   14152	    1529	   87.31	   99.41	   87.83	  100.59	 1591.28	1682912.45	1.0e-26
CARD|AAA65958.1 vanYA [Enterococcus faecium]	    2968	    9043	     912	   97.70	   97.81	   99.89	  102.24	    3.28	 3073.17	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	  548618	   28208	    2904	   96.94	  100.14	   96.80	   99.86	  299.34	469509.21	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 2946658	   25721	    2926	   82.91	   93.34	   88.83	  107.14	 1400.70	2870385.06	1.0e-26
CARD|NR_114659.1_1_1441 Mycobacterium chelonae 16S rRNA mutation conferring resistance to kanamycin A [Mycobacterium]	  367285	   14090	    1441	   77.31	   87.65	   88.20	  114.09	  428.96	327096.41	1.0e-26
CARD|NP_414996.1 Escherichia coli acrA [Escherichia coli str. K-12 substr. MG1655]	    2318	   11841	    1194	   93.97	   94.14	   99.82	  106.23	    1.97	 6405.55	1.0e-26
CARD|AAA65956.1 vanA [Enterococcus faecium]	    5134	   10233	    1032	   99.90	  100.00	   99.90	  100.00	    5.02	 1692.07	1.0e-26
CARD|AET10444.1 tetA(46) [Streptococcus australis]	    3265	   17110	    1725	   88.00	   92.64	   94.99	  107.95	    2.27	 9408.54	1.0e-26
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	    6100	   17138	    1728	   96.88	   97.16	   99.70	  102.92	    3.56	 5243.54	1.0e-26
CARD|AAC76539.1 mdtF [Escherichia coli str. K-12 substr. MG1655]	   10354	   30896	    3114	   93.90	   95.31	   98.52	  104.92	    3.48	10230.25	1.0e-26
CARD|NP_415434.1 msbA [Escherichia coli str. K-12 substr. MG1655]	    3383	   17348	    1749	   82.56	   83.36	   99.04	  119.96	    1.99	 9408.09	1.0e-26
CARD|BAE78082.1 mdtP [Escherichia coli str. K-12 substr. W3110]	    4169	   14549	    1467	   98.23	  100.00	   98.23	  100.00	    3.02	 5756.74	1.0e-26
CARD|AAA65959.1 vanZA [Enterococcus faecium]	    1023	    4818	     486	   70.99	   70.99	  100.00	  140.87	    2.10	 2466.48	1.0e-26
CARD|NP_414995.1 acrB [Escherichia coli str. K-12 substr. MG1655]	   11156	   31253	    3150	   92.57	   93.43	   99.08	  107.03	    3.65	 9523.98	1.0e-26
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  607686	   14800	    1528	   74.35	   84.82	   87.65	  117.90	  552.77	564693.14	1.0e-26
CARD|AFK31666.1 tet(40) [Streptococcus suis]	  733853	   11765	    1221	   99.59	  100.00	   99.59	  100.00	  611.07	699298.05	1.0e-26
CARD|CAC41371.2 tet32 [Clostridiaceae bacterium K10]	  115690	   18963	    1920	   83.91	   85.62	   97.99	  116.79	   65.22	69482.29	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	 5373155	   22814	    2904	   93.80	   99.93	   93.87	  100.07	 2374.43	5305098.35	1.0e-26
CARD|CDJ73208 Escherichia coli UhpT with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	    4419	   13805	    1392	   99.43	  100.00	   99.43	  100.00	    3.24	 4834.35	1.0e-26
CARD|AL123456.3_1471846_1473382 Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to viomycin [Mycobacterium tuberculosis H37Rv]	  469688	   14968	    1537	   78.66	   89.46	   87.93	  111.78	  487.83	426630.35	1.0e-26
CARD|AAC75137.1 mdtC [Escherichia coli str. K-12 substr. MG1655]	    5816	   30544	    3078	   84.02	   84.96	   98.89	  117.71	    1.95	16817.70	1.0e-26
CARD|AAY32951.1 lnuC [Streptococcus agalactiae]	   55254	    4897	     495	   98.99	  100.00	   98.99	  100.00	  116.20	42155.70	1.0e-26
CARD|U00096_223771_225312 Escherichia coli 16S rRNA mutation in the rrsH gene conferring resistance to spectinomycin [Escherichia coli K-12]	  162664	   15199	    1542	   90.86	   98.90	   91.87	  101.11	  150.82	122260.08	1.0e-26
CARD|AGV10830.1 APH(3')-IIIa [Campylobacter coli CVM N29710]	   12577	    7880	     795	  100.00	  100.00	  100.00	  100.00	   15.84	 1078.35	1.0e-26
CARD|AJD73064.1 RlmA(II) [Streptococcus pneumoniae]	    1082	    8419	     849	   79.27	   84.92	   93.34	  117.75	    1.79	 5666.24	1.0e-26
CARD|AAU10334.1 aad(6) [Streptococcus oralis]	    8465	    8238	     831	   94.10	   94.10	  100.00	  106.27	   10.26	    3.07	8.0e-02
CARD|AAB63533.1 AAC(6')-Ii [Enterococcus faecium]	     604	    5443	     549	   78.69	   79.05	   99.54	  126.50	    1.11	 3873.09	1.0e-26
CARD|ANZ79240.1 tetA(60) [uncultured bacterium]	    2818	   17260	    1740	   75.17	   80.52	   93.36	  124.20	    2.18	10388.06	1.0e-26
CARD|AAC76093.1 bacA [Escherichia coli str. K-12 substr. MG1655]	    1132	    8151	     822	   82.36	   83.58	   98.54	  119.65	    1.45	 5307.65	1.0e-26
CARD|YP_490697.1 acrD [Escherichia coli str. K-12 substr. W3110]	    6411	   30901	    3114	   78.77	   79.54	   99.03	  125.72	    2.14	16074.63	1.0e-26
CARD|AAC76296.1 acrS [Escherichia coli str. K-12 substr. MG1655]	    3483	    6573	     663	   99.40	  100.00	   99.40	  100.00	    5.38	  949.89	1.0e-26
CARD|AFH35853.1 Escherichia coli mdfA [Escherichia coli]	    2607	   12228	    1233	   86.86	   89.38	   97.19	  111.89	    2.31	 6240.00	1.0e-26
CARD|BAE78083.1 mdtO [Escherichia coli str. K-12 substr. W3110]	    5057	   20355	    2052	   92.79	   94.40	   98.30	  105.94	    2.61	 9209.87	1.0e-26
CARD|KKE03230.1 FosA7 [Salmonella enterica subsp. enterica serovar Heidelberg]	     399	    4194	     423	   77.78	   83.45	   93.20	  119.83	    1.20	 3135.88	1.0e-26
CARD|NP_415804.1 antibiotic resistant fabI [Escherichia coli str. K-12 substr. MG1655]	    1663	    7824	     789	   86.69	   86.95	   99.71	  115.01	    2.12	 4001.05	1.0e-26
CARD|AEA37904.1 lsaC [Streptococcus agalactiae]	    1798	   14670	    1479	   73.23	   75.39	   97.13	  132.65	    1.34	10061.34	1.0e-26
CARD|NP_708834.1 Shigella flexneri parC conferring resistance to fluoroquinolones [Shigella flexneri 2a str. 301]	    4717	   22411	    2259	   73.26	   73.53	   99.64	  136.00	    2.10	11540.83	1.0e-26
CARD|NP_414997.1 Escherichia coli acrR with mutation conferring multidrug antibiotic resistance [Escherichia coli str. K-12 substr. MG1655]	    1360	    6425	     648	   81.94	   82.41	   99.44	  121.35	    2.15	 3295.80	1.0e-26
CARD|BAE77933.1 CRP [Escherichia coli str. K-12 substr. W3110]	    1480	    6276	     633	   96.52	   97.31	   99.19	  102.76	    2.39	 2966.27	1.0e-26
CARD|AAC75291.1 Escherichia coli gyrA with mutation conferring resistance to triclosan [Escherichia coli str. K-12 substr. MG1655]	    4625	   26075	    2628	   81.13	   82.53	   98.29	  121.16	    1.82	14987.64	1.0e-26
CARD|NP_418574.1 Escherichia coli ampC [Escherichia coli str. K-12 substr. MG1655]	    3645	   11245	    1134	   93.65	   96.03	   97.52	  104.13	    3.47	 3879.71	1.0e-26
CARD|YP_490321.1 baeR [Escherichia coli str. K-12 substr. W3110]	    1880	    7169	     723	   93.78	   95.71	   97.98	  104.48	    2.73	 3091.58	1.0e-26
CARD|CAA79727.1 tetQ [Bacteroides fragilis]	  170528	   19455	    1974	   97.37	  100.00	   97.37	  100.00	   92.53	120130.92	1.0e-26
CARD|BAA15934.1 baeS [Escherichia coli str. K-12 substr. W3110]	    5160	   13923	    1404	   93.09	   93.23	   99.85	  107.26	    3.70	 4024.70	1.0e-26
CARD|AAA65954.1 vanSA [Enterococcus faecium]	    6075	   11453	    1155	   96.54	   96.54	  100.00	  103.59	    5.27	 1650.12	1.0e-26
CARD|AAD23513.1 CfxA2 [Prevotella intermedia]	   46874	    9563	     966	  100.00	  100.00	  100.00	  100.00	   50.44	24666.54	1.0e-26
CARD|AAA98096.1 ErmT [Plasmid pGT633]	   25248	    7281	     735	   99.73	  100.00	   99.73	  100.00	   34.70	 9922.86	1.0e-26
CARD|AAA65953.1 vanRA [Enterococcus faecium]	    2617	    6901	     696	  100.00	  100.00	  100.00	  100.00	    3.77	 1928.40	1.0e-26
CARD|BAB38442 Escherichia coli LamB [Escherichia coli O157:H7 str. Sakai]	    4132	   13299	    1341	   92.10	   92.77	   99.28	  107.80	    3.19	 4821.25	1.0e-26
CARD|APB87301 porin OmpC [Escherichia coli]	    1617	   10949	    1104	   71.83	   75.27	   95.43	  132.85	    1.70	 6930.31	1.0e-26
CARD|AAC76298.1 acrF [Escherichia coli str. K-12 substr. MG1655]	    8865	   30809	    3105	   89.63	   90.63	   98.90	  110.34	    2.94	12137.52	1.0e-26
CARD|AAA65955.1 vanHA [Enterococcus faecium]	    4576	    9608	     969	  100.00	  100.00	  100.00	  100.00	    4.75	 1785.49	1.0e-26
CARD|NP_417169.1 emrR [Escherichia coli str. K-12 substr. MG1655]	    1275	    5265	     531	  100.00	  100.00	  100.00	  100.00	    2.40	 2434.39	1.0e-26
CARD|AAK74984.1 Streptococcus pneumoniae parC conferring resistance to fluoroquinolone [Streptococcus pneumoniae TIGR4]	   13597	   24517	    2472	   77.43	   86.12	   89.90	  116.11	    9.18	 3129.06	1.0e-26
CARD|NP_311275.1 evgA [Escherichia coli O157:H7 str. Sakai]	    1421	    6098	     615	   99.02	  100.00	   99.02	  100.00	    2.39	 2909.39	1.0e-26
CARD|AAC76297.1 acrE [Escherichia coli str. K-12 substr. MG1655]	    3857	   11483	    1158	   95.16	   96.29	   98.83	  103.86	    3.46	 3791.72	1.0e-26
