#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
VFDB|VFG002165 endocarditis specific antigen [Enterococcus faecalis V583]	    1162	     525	     927	   76.27	   76.38	   99.86	  130.93	    1.26	  240.49	1.0e-26
VFDB|VFG002171 aggregation substance [Enterococcus faecalis V583]	    6926	    2215	    3918	   74.99	   75.29	   99.59	  132.81	    1.81	 2427.75	1.0e-26
VFDB|VFG002172 aggregation substance [Enterococcus faecalis V583]	    9067	    2213	    3918	   78.94	   79.84	   98.88	  125.26	    2.44	 4164.61	1.0e-26
VFDB|VFG002175 cytolysin regulator R1 [Enterococcus faecalis str. MMH594]	     574	     161	     285	   95.09	   95.09	  100.00	  105.17	    2.06	  231.44	1.0e-26
VFDB|VFG002176 ABC-type transporter [Enterococcus faecalis str. MMH594]	    2773	    1214	    2145	   75.66	   75.76	   99.88	  132.00	    1.30	  609.22	1.0e-26
VFDB|VFG002189 phosphatidate cytidylyltransferase [Enterococcus faecalis V583]	    1432	     453	     801	   93.63	   94.26	   99.34	  106.09	    1.83	  507.66	1.0e-26
VFDB|VFG002191 serine proteinase, V8 family [Enterococcus faecalis V583]	    1161	     484	     855	   75.44	   76.14	   99.08	  131.34	    1.40	  278.37	1.0e-26
VFDB|VFG002192 histidine kinase, putative [Enterococcus faecalis V583]	    2014	     761	    1344	   79.54	   80.21	   99.17	  124.68	    1.55	  565.75	1.0e-26
VFDB|VFG042976 endocarditis and biofilm-associated pilus tip protein EbpA [Enterococcus faecalis V583]	    3696	    1874	    3312	   70.62	   70.80	   99.74	  141.24	    1.13	  595.31	1.0e-26
VFDB|VFG042977 endocarditis and biofilm-associated pilus minor subunit EbpB [Enterococcus faecalis V583]	    2373	     810	    1431	   89.03	   89.80	   99.14	  111.36	    1.71	  767.29	1.0e-26
VFDB|VFG042978 endocarditis and biofilm-associated pilus major subunit EbpC [Enterococcus faecalis V583]	    2816	    1063	    1878	   74.44	   74.65	   99.71	  133.95	    1.51	  792.04	1.0e-26
