#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
VFDB|VFG043510 Enterococcus faecalis surface protein Fss3, fibrinogen binding protein [Enterococcus faecalis V583]	  454257	    7382	    3228	   78.90	   86.28	   91.45	  115.91	  176.12	432581.01	1.0e-26
VFDB|VFG043511 cell wall anchored protein SgrA [Enterococcus faecium DO]	   89178	    2317	     975	   97.23	   97.23	  100.00	  102.85	   91.67	82459.83	1.0e-26
VFDB|VFG043518 collagen adhesin precursor Acm [Enterococcus faecium str. TX2555]	  596856	    4875	    2166	  100.00	  100.00	  100.00	  100.00	  276.13	582388.14	1.0e-26
VFDB|VFG043519 collagen adhesin protein Scm [Enterococcus faecium DO]	  608516	    4457	    1983	   98.89	   98.89	  100.00	  101.12	  307.82	595273.46	1.0e-26
VFDB|VFG045632 Collagen binding MSCRAMM, EcbA [Enterococcus faecium DO]	 1127521	    6839	    3228	   99.10	  100.00	   99.10	  100.00	  376.28	1107168.82	1.0e-26
VFDB|VFG001443 outer membrane protein A [Escherichia coli O18:K1:H7 str. RS218]	   19527	    2492	    1041	   80.02	   91.35	   87.59	  109.46	   26.34	13177.57	1.0e-26
VFDB|VFG002412 E. coli common pilus chaperone EcpB [Escherichia coli O157:H7 str. EDL933]	   25206	    1600	     669	   87.74	  100.00	   87.74	  100.00	   57.12	20785.84	1.0e-26
VFDB|VFG002413 regulator protein EcpR [Escherichia coli O157:H7 str. EDL933]	   12210	    1416	     591	   75.47	   86.29	   87.45	  115.88	   32.02	 8550.37	1.0e-26
VFDB|VFG002414 E. coli common pilus structural subunit EcpA [Escherichia coli O157:H7 str. EDL933]	   18870	    1407	     588	   89.63	  100.00	   89.63	  100.00	   44.52	15037.22	1.0e-26
VFDB|VFG002415 E. coli common pilus usher EcpC [Escherichia coli O157:H7 str. EDL933]	   62422	    6023	    2526	   83.37	   95.01	   87.75	  105.25	   37.42	46471.24	1.0e-26
VFDB|VFG002416 polymerized tip adhesin of ECP fibers [Escherichia coli O157:H7 str. EDL933]	   54319	    3922	    1644	   87.04	   97.45	   89.33	  102.62	   47.18	43607.14	1.0e-26
VFDB|VFG002417 E. coli common pilus chaperone EcpE [Escherichia coli O157:H7 str. EDL933]	   19161	    1810	     756	   79.63	   92.06	   86.49	  108.62	   39.02	14355.37	1.0e-26
VFDB|VFG043623 type 3 fimbrial minor pilin subunit MrkF [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   61153	    1516	     636	   99.69	  100.00	   99.69	  100.00	   97.46	56751.24	1.0e-26
