#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
VFDB|VFG000871 Type 1 fimbriae Regulatory protein fimB [Escherichia coli CFT073]	    2168	      24	     603	   97.84	  100.00	   97.84	  100.00	    3.87	 2095.25	1.0e-26
VFDB|VFG000872 Type 1 fimbriae Regulatory protein fimE [Escherichia coli CFT073]	    1972	      24	     597	   99.16	  100.00	   99.16	  100.00	    3.42	 1899.99	1.0e-26
VFDB|VFG000873 Type-1 fimbrial protein, A chain precursor [Escherichia coli CFT073]	    1070	      24	     606	   70.46	   74.75	   94.26	  133.77	    2.05	  997.55	1.0e-26
VFDB|VFG000874 Fimbrin-like protein fimI precursor [Escherichia coli CFT073]	    1293	      22	     540	   90.37	   91.48	   98.79	  109.31	    2.48	 1228.00	1.0e-26
VFDB|VFG000875 Chaperone protein fimC precursor [Escherichia coli CFT073]	     933	      29	     726	   77.82	   78.79	   98.78	  126.92	    1.36	  847.11	1.0e-26
VFDB|VFG000876 Outer membrane usher protein fimD precursor [Escherichia coli CFT073]	    8508	     103	    2637	   97.69	   99.17	   98.51	  100.84	    3.39	 8202.39	1.0e-26
VFDB|VFG000877 FimF protein precursor [Escherichia coli CFT073]	    1754	      21	     534	   96.63	  100.00	   96.63	  100.00	    3.75	 1689.51	1.0e-26
VFDB|VFG000878 FimG protein precursor [Escherichia coli CFT073]	    1788	      20	     504	   97.82	  100.00	   97.82	  100.00	    3.79	 1727.07	1.0e-26
VFDB|VFG000879 FimH protein precursor [Escherichia coli CFT073]	    3887	      36	     912	   97.48	  100.00	   97.48	  100.00	    4.58	 3777.85	1.0e-26
VFDB|VFG000923 ferrienterobactin outer membrane transporter [Escherichia coli CFT073]	    4966	      89	    2241	   89.74	   91.74	   97.81	  109.00	    2.37	 4702.52	1.0e-26
VFDB|VFG000924 ferrienterobactin ABC transporter periplasmic binding protein [Escherichia coli CFT073]	    2274	      39	     957	   95.82	   98.43	   97.35	  101.59	    2.62	 2159.49	1.0e-26
VFDB|VFG000925 ferrienterobactin ABC transporter ATPase [Escherichia coli CFT073]	    1184	      33	     816	   84.31	   86.64	   97.31	  115.42	    1.59	 1087.14	1.0e-26
VFDB|VFG000928 iron-enterobactin ABC transporter permease [Escherichia coli CFT073]	    2103	      40	     993	   81.47	   86.20	   94.51	  116.00	    2.43	 1984.39	1.0e-26
VFDB|VFG000929 phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Escherichia coli CFT073]	    3717	      31	     771	   87.03	   92.35	   94.24	  108.29	    6.70	 3624.50	1.0e-26
VFDB|VFG000930 enterobactin synthase multienzyme complex component, ATP-dependent [Escherichia coli CFT073]	    5559	     155	    3882	   74.29	   77.82	   95.47	  128.50	    1.64	 5109.92	1.0e-26
VFDB|VFG000931 isochorismate synthase 1 [Escherichia coli CFT073]	    3010	      48	    1188	   97.90	  100.00	   97.90	  100.00	    2.73	 2868.27	1.0e-26
