#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
VFDB|VFG000863 heat-stable enterotoxin 1 [Escherichia coli O44:H18 042]	     984	      99	     117	  100.00	  100.00	  100.00	  100.00	    8.44	  721.95	1.0e-26
VFDB|VFG000871 Type 1 fimbriae Regulatory protein fimB [Escherichia coli CFT073]	   35482	     507	     603	   97.84	  100.00	   97.84	  100.00	   62.81	33987.01	1.0e-26
VFDB|VFG000872 Type 1 fimbriae Regulatory protein fimE [Escherichia coli CFT073]	   39561	     502	     597	   99.16	  100.00	   99.16	  100.00	   68.08	38079.51	1.0e-26
VFDB|VFG000873 Type-1 fimbrial protein, A chain precursor [Escherichia coli CFT073]	   30068	     511	     606	   92.90	  100.00	   92.90	  100.00	   60.40	28568.48	1.0e-26
VFDB|VFG000874 Fimbrin-like protein fimI precursor [Escherichia coli CFT073]	   31697	     455	     540	   99.07	  100.00	   99.07	  100.00	   60.59	30356.81	1.0e-26
VFDB|VFG000875 Chaperone protein fimC precursor [Escherichia coli CFT073]	   39759	     610	     726	   98.21	  100.00	   98.21	  100.00	   57.60	37963.77	1.0e-26
VFDB|VFG000876 Outer membrane usher protein fimD precursor [Escherichia coli CFT073]	  183493	    2124	    2637	   98.75	  100.00	   98.75	  100.00	   72.38	177216.60	1.0e-26
VFDB|VFG000877 FimF protein precursor [Escherichia coli CFT073]	   27199	     450	     534	   96.63	  100.00	   96.63	  100.00	   56.30	25875.80	1.0e-26
VFDB|VFG000878 FimG protein precursor [Escherichia coli CFT073]	   36322	     424	     504	   97.82	  100.00	   97.82	  100.00	   76.85	35068.45	1.0e-26
VFDB|VFG000879 FimH protein precursor [Escherichia coli CFT073]	   54042	     763	     912	   97.48	  100.00	   97.48	  100.00	   64.39	51792.67	1.0e-26
VFDB|VFG000923 ferrienterobactin outer membrane transporter [Escherichia coli CFT073]	  127996	    1836	    2241	   97.55	  100.00	   97.55	  100.00	   61.73	122590.59	1.0e-26
VFDB|VFG000924 ferrienterobactin ABC transporter periplasmic binding protein [Escherichia coli CFT073]	   58363	     800	     957	   97.39	  100.00	   97.39	  100.00	   66.01	56004.40	1.0e-26
VFDB|VFG000925 ferrienterobactin ABC transporter ATPase [Escherichia coli CFT073]	   49013	     684	     816	   97.06	  100.00	   97.06	  100.00	   65.67	46997.02	1.0e-26
VFDB|VFG000926 ferrienterobactin ABC transporter permease [Escherichia coli CFT073]	   66822	     848	    1017	   96.36	  100.00	   96.36	  100.00	   73.36	64318.46	1.0e-26
VFDB|VFG000928 iron-enterobactin ABC transporter permease [Escherichia coli CFT073]	   52790	     832	     993	   94.76	  100.30	   94.48	   99.70	   60.91	50345.19	1.0e-26
VFDB|VFG000929 phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Escherichia coli CFT073]	  120492	     633	     771	   94.29	  100.00	   94.29	  100.00	  225.69	118606.15	1.0e-26
VFDB|VFG000930 enterobactin synthase multienzyme complex component, ATP-dependent [Escherichia coli CFT073]	  225381	    3087	    3882	   95.23	   99.43	   95.78	  100.57	   65.94	216284.23	1.0e-26
